,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598980387,11.0.0.53,2,57966,1.246874999999335,5.595516928,1.0763582,4.6173082,473.0,0.64717724,0.236,0.018
1,1598980387,11.0.0.54,3,256608,1.523437499999858,7.474929664,1.076744,4.5833052,1896.0,7.630036576,0.324,0.024
2,1598980387,11.0.0.55,0,255894,1.393749999999713,8.415502336,1.1327695,4.8840486,1775.0,2.688479272,0.304,0.025
3,1598980387,11.0.0.56,1,57480,1.251562500000162,5.596073984,1.0805373,4.6147908,529.0,0.7299545000000001,0.194,0.021
4,1598980447,11.0.0.53,2,256275,2.239062500000273,9.018789888,2.106085,9.232571199999999,1664.0,2.419618416,0.236,0.018
5,1598980447,11.0.0.54,3,726405,2.3953124999998465,19.52182272,2.0543259,9.2234543,3753.0,11.437515564,0.324,0.024
6,1598980447,11.0.0.55,0,726195,2.332812499999889,20.294623232,2.1746732,9.526571800000001,3468.0,6.4651447079999995,0.304,0.025
7,1598980447,11.0.0.56,1,256236,2.124999999999986,8.516030464,2.1091981,9.201457699999999,1780.0,2.595588912,0.194,0.021
8,1598980507,11.0.0.53,2,725994,3.2078124999952706,21.098975232,3.2019177,13.7296609,3233.0,6.098747184,0.236,0.018
9,1598980507,11.0.0.54,3,1477959,3.1921875000003155,38.883713024,3.1751452999999996,13.7707246,5800.0,17.126634728,0.324,0.024
10,1598980507,11.0.0.55,0,1476471,3.2296875000000824,39.589339136,3.2399666000000003,14.016686400000001,5601.0,12.381324548,0.304,0.025
11,1598980507,11.0.0.56,1,726474,3.2140624999995424,20.462063616,3.2122777,13.690370099999999,3564.0,6.280690884,0.194,0.021
12,1598980567,11.0.0.53,2,1479066,8.342187500002183,40.527581184,4.1454956,17.1535542,5092.0,11.860117804,0.236,0.018
13,1598980567,11.0.0.54,3,2478102,6.762500000000003,61.063454719999996,4.045309,14.363412199999999,7821.0,25.726939732,0.948,0.034
14,1598980567,11.0.0.55,0,2474097,7.073437499999997,60.796329983999996,4.2734966,18.4353705,7375.0,20.9823338,0.78,0.035
15,1598980567,11.0.0.56,1,1475385,7.096875000000182,39.823691776000004,4.1288938,16.5272249,5316.0,11.827304880000002,0.194,0.021
16,1598980627,11.0.0.53,2,2476084,8.539062500001378,60.76254208,4.680338900000001,12.209235,7060.0,21.049834292,0.638,0.031
17,1598980627,11.0.0.54,3,3714486,7.934375000000159,61.063454719999996,4.7616889,16.1070859,10048.0,38.082877672,0.948,0.034
18,1598980627,11.0.0.55,0,3711726,8.785683931606627,60.796329983999996,4.782867513248675,17.77468823117688,9798.0,33.968189360000004,0.78,0.035
19,1598980627,11.0.0.56,1,2473035,8.132812500000156,60.761919488000004,4.7333454,14.7846226,7102.0,20.448295776,0.604,0.032
20,1598980687,11.0.0.53,2,3715968,7.685937499984448,60.762804224,6.8131745,45.5819476,9531.0,34.009761604,0.638,0.031
21,1598980687,11.0.0.54,3,5271792,7.885937500000054,61.667565568,6.7434096,42.5568796,12425.0,52.537505212,2.628,0.046
22,1598980687,11.0.0.55,0,5266542,7.4156249999997215,61.66900736,6.3640151,27.3434742,12451.0,48.55524022,1.988,0.047
23,1598980687,11.0.0.56,1,3710961,7.620312499999855,60.761919488000004,6.915316799999999,47.1100605,9319.0,33.05579874,0.604,0.032
24,1598980747,11.0.0.53,2,5272432,7.25624999999809,62.70896128,7.493490400000001,31.866786899999997,11945.0,49.288640300000004,4.046,0.043
25,1598980747,11.0.0.54,3,7138410,7.095312500000134,69.28455270399999,7.466970099999999,31.8170215,14779.0,66.169978308,2.628,0.046
26,1598980747,11.0.0.55,0,7133490,7.12656250000019,69.35310336,7.4346676,31.8141495,14724.0,62.635321804,1.988,0.047
27,1598980747,11.0.0.56,1,5265169,7.181250000000716,61.567553536,7.476368900000001,31.6837099,11540.0,47.344555524,2.844,0.043
28,1598980807,11.0.0.53,2,7141034,8.337500000004624,71.33245030399999,8.5253692,36.4226063,14037.0,63.105441016,4.046,0.043
29,1598980807,11.0.0.54,3,9230901,7.920312500000065,123.173167104,8.4073054,36.2430975,17013.0,81.628484812,2.628,0.046
30,1598980807,11.0.0.55,0,9222456,8.09531249999985,122.90610790400001,8.4092645,36.0530706,16867.0,78.167341412,1.988,0.047
31,1598980807,11.0.0.56,1,7127778,8.079687499999991,70.593892352,8.5647086,36.0832015,13618.0,61.085710236000004,2.844,0.043
32,1598980867,11.0.0.53,2,9234819,9.062500000004562,125.053292544,9.5969253,41.0440614,15918.0,78.371565572,4.046,0.043
33,1598980867,11.0.0.54,3,11652339,8.842187500000122,185.14833407999998,9.477974,40.887145200000006,19545.0,98.23474206,2.628,0.046
34,1598980867,11.0.0.55,0,11645712,9.156250000000071,185.01549260800002,9.6004057,40.4962485,19204.0,94.36432196400001,1.988,0.047
35,1598980867,11.0.0.56,1,9222399,9.006249999999909,124.314734592,9.6376589,40.9166369,15453.0,76.336883636,2.844,0.043
36,1598980927,11.0.0.53,2,11656860,10.20781250000482,187.095568384,10.6934109,39.7443921,18092.0,94.33589253999999,4.046,0.043
37,1598980927,11.0.0.54,3,14374242,8.471874999999812,203.570110464,10.4407609,45.8664948,22210.0,116.942846748,4.004,0.074
38,1598980927,11.0.0.55,0,14365341,8.653125000000216,203.336343552,10.617870400000001,47.2170281,21849.0,113.297090392,3.42,0.077
39,1598980927,11.0.0.56,1,11647203,8.779687499999866,186.692554752,10.098626699999999,18.2219991,17487.0,92.543381212,2.844,0.043
40,1598980987,11.0.0.53,2,14378235,9.524999999996453,203.403087872,11.552648300000001,50.7189391,20152.0,112.245180968,5.43,0.073
41,1598980987,11.0.0.54,3,17381025,9.101562499999872,203.570176,11.5369099,50.8051259,24855.0,137.39262238799998,4.004,0.074
42,1598980987,11.0.0.55,0,17375649,9.47343750000023,203.33640908799998,11.3691749,50.5559427,24640.0,135.005092948,3.42,0.077
43,1598980987,11.0.0.56,1,14263911,10.540624999999508,203.1678464,11.069532,18.4238138,19816.0,110.64361563599999,3.988,0.066
44,1598981047,11.0.0.53,2,17386797,10.242187499993634,203.403153408,12.6662148,55.1375988,22607.0,132.678889784,5.43,0.073
45,1598981047,11.0.0.54,3,20678814,10.448437499999713,204.677603328,12.384754599999999,41.6490304,27527.0,159.983619572,5.356,0.082
46,1598981047,11.0.0.55,0,20668095,10.392187500000176,204.074737664,12.7496605,54.687896200000004,27454.0,158.098312548,4.868,0.091
47,1598981047,11.0.0.56,1,15734124,12.779687499999568,203.167911936,12.0942608,24.002412399999997,22042.0,124.621349308,3.988,0.066
