,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599489060,11.0.0.209,UpdateGen,908713,5.268750000068394,12.405051391999999,0.552135,15.3301387,233.0,0.493521936,0.138,0.012
2,1599489120,11.0.0.209,UpdateGen,2404806,5.176562500037107,32.404344832,0.5226171,15.349254199999999,580.0,1.298816552,0.138,0.012
4,1599489180,11.0.0.209,UpdateGen,3903015,8.875000000007276,52.23540736,0.704511,14.756922099999999,920.0,2.16434416,0.138,0.012
6,1599489240,11.0.0.209,UpdateGen,5363609,8.29374999993891,61.060747264,0.6721578,14.4330985,1272.0,2.859780864,0.324,0.026
8,1599489300,11.0.0.209,UpdateGen,6791043,7.598437499982566,61.062189055999994,0.6489694,14.479923,1615.0,3.47198444,0.324,0.026
10,1599489360,11.0.0.209,UpdateGen,8209297,4.735937500063301,61.062713343999995,0.5458320999999999,15.351583699999999,1983.0,4.12593372,0.324,0.026
12,1599489420,11.0.0.209,UpdateGen,9677111,5.060937499965817,61.096988672,0.5677091,15.0352117,2359.0,4.805758872,1.212,0.037
14,1599489480,11.0.0.209,UpdateGen,11151867,4.9312499999905555,61.09718528,0.5676543000000001,15.430313,2708.0,5.477069208,1.212,0.037
16,1599489540,11.0.0.209,UpdateGen,12644980,4.431250000070563,60.459651072,0.558846,15.367984300000002,3040.0,6.204477712,1.212,0.037
18,1599489600,11.0.0.209,UpdateGen,14147639,4.435937499929437,61.09718528,0.5776546,15.3621704,3369.0,6.933440216,1.74,0.045
20,1599489660,11.0.0.209,UpdateGen,15656442,4.473437500073516,61.097381888,0.5723315999999999,15.2552055,3714.0,7.687948424,1.74,0.045
22,1599489720,11.0.0.209,UpdateGen,17159188,5.046874999934516,60.426293248,0.6188989,15.4045495,4051.0,8.391027912,1.74,0.045
24,1599489780,11.0.0.209,UpdateGen,18661202,5.042187500002939,75.82810521600001,0.5921204,15.4385343,4394.0,9.115715888,1.74,0.045
26,1599489840,11.0.0.209,UpdateGen,20169696,4.918750000015265,95.793057792,0.5824723,15.257777599999999,4723.0,9.866870384,1.74,0.045
28,1599489900,11.0.0.209,UpdateGen,21669714,4.309374999957086,102.90666291199999,0.5402864,15.2446458,5056.0,10.59766976,2.126,0.059
30,1599489960,11.0.0.209,UpdateGen,23170705,4.414062500054541,102.906728448,0.5539117,15.297253699999999,5391.0,11.357072992,2.126,0.059
32,1599490020,11.0.0.209,UpdateGen,24665734,4.445312499974534,102.906728448,0.5532366999999999,15.3418693,5731.0,12.0791478,2.126,0.059
34,1599490080,11.0.0.209,UpdateGen,26170534,4.273437499978158,102.90685952,0.556059,15.370903199999999,6073.0,12.834436312,2.126,0.059
36,1599490140,11.0.0.209,UpdateGen,27679849,4.556250000023283,102.90692505599999,0.5397041,15.2378096,6416.0,13.5583732,2.126,0.059
38,1599490200,11.0.0.209,UpdateGen,29181689,4.840624999906169,102.26945638400001,0.5745808,15.309432300000001,6760.0,14.350112064,2.666,0.068
40,1599490260,11.0.0.209,UpdateGen,30687529,4.640625000010928,102.26945638400001,0.5637808000000001,15.404108599999999,7094.0,15.139347376,2.666,0.068
42,1599490320,11.0.0.209,UpdateGen,32192809,4.392187499943233,102.26952192,0.5496323000000001,15.3255415,7418.0,15.935287776,2.666,0.068
44,1599490380,11.0.0.209,UpdateGen,33700249,4.365625000027634,102.269652992,0.5433439,15.3001868,7742.0,16.664274784,2.666,0.068
46,1599490440,11.0.0.209,UpdateGen,35209689,4.33593749996362,102.269718528,0.5340295,15.1889415,8077.0,17.386755488,2.666,0.068
48,1599490500,11.0.0.209,UpdateGen,36713250,4.409374999941065,102.57170841599999,0.5344616999999999,15.389852,8418.0,18.11118652,3.09,0.08
50,1599490560,11.0.0.209,UpdateGen,38216901,4.799999999941065,102.57170841599999,0.5508702,15.2538964,8774.0,18.816890272,3.09,0.08
52,1599490620,11.0.0.209,UpdateGen,39715781,4.381249999987631,102.57170841599999,0.5160488,15.329894099999999,9120.0,19.549311504,3.09,0.08
54,1599490680,11.0.0.209,UpdateGen,41210021,4.518750000006548,102.57170841599999,0.5368101,15.3606063,9458.0,20.246167856,3.09,0.08
56,1599490740,11.0.0.209,UpdateGen,42719246,4.470312499943262,102.57170841599999,0.5347808000000001,15.4210222,9793.0,20.97513168,3.09,0.08
58,1599490800,11.0.0.209,UpdateGen,44224766,4.170312500027634,102.236164096,0.5172146,15.2595361,10125.0,21.730940032,3.454,0.092
60,1599490860,11.0.0.209,UpdateGen,45730363,4.32499999995342,102.236229632,0.5282981,15.2340881,10455.0,22.47908496,3.454,0.092
62,1599490920,11.0.0.209,UpdateGen,47237486,5.312499999890875,102.236491776,0.5717987,14.9018354,10784.0,23.185575704,3.454,0.092
64,1599490980,11.0.0.209,UpdateGen,48723246,4.367187500029118,102.236491776,0.5353119000000001,15.2780059,11117.0,23.855402824,3.454,0.092
66,1599491040,11.0.0.209,UpdateGen,50203038,4.4859374999760036,102.236557312,0.5400658,15.2650696,11452.0,24.538444392,3.454,0.092
68,1599491100,11.0.0.209,UpdateGen,51703438,4.354687499981097,101.86745856,0.5677993,15.4158003,11791.0,25.294686624,3.732,0.104
70,1599491160,11.0.0.209,UpdateGen,53209038,4.392187500052387,101.86745856,0.6000627,15.2091765,12129.0,26.063319936,3.732,0.104
72,1599491220,11.0.0.209,UpdateGen,54712478,4.5296875000167205,101.867524096,0.573247,15.247269800000002,12467.0,26.818818576,3.732,0.104
74,1599491280,11.0.0.209,UpdateGen,56216158,4.91874999992433,101.867524096,0.5708795,15.199470199999999,12806.0,27.548555576,3.732,0.104
76,1599491340,11.0.0.209,UpdateGen,57720878,4.454687499965075,101.867524096,0.5663187,15.301589400000001,13152.0,28.269024376,3.732,0.104
78,1599491400,11.0.0.209,UpdateGen,59223300,4.539062499934516,102.135959552,0.5585521,15.2666056,13489.0,29.033371192,4.02,0.123
80,1599491460,11.0.0.209,UpdateGen,60731050,4.410937499997118,102.13602508800001,0.5490936999999999,15.343059,13831.0,29.794868912,4.02,0.123
82,1599491520,11.0.0.209,UpdateGen,62237690,4.401562500133878,102.13602508800001,0.5568043,15.3077416,14165.0,30.532372448,4.02,0.123
84,1599491580,11.0.0.209,UpdateGen,63744330,4.409374999959255,102.136090624,0.556589,15.2363591,14499.0,31.260317408,4.02,0.123
86,1599491640,11.0.0.209,UpdateGen,65247370,4.8265625000567525,102.136090624,0.5692968,15.1755141,14826.0,31.990511984,4.02,0.123
88,1599491700,11.0.0.209,UpdateGen,66743050,4.331441855910441,102.203199488,0.5501818818118188,15.288029097090293,15167.0,32.7047096,4.233,0.132
90,1599491760,11.0.0.209,UpdateGen,68250890,4.4234375000814765,102.203265024,0.5464017,15.1827841,15501.0,33.440977392,4.233,0.132
92,1599491820,11.0.0.209,UpdateGen,69755610,4.346874999937427,102.203265024,0.5549071999999999,15.224232,15834.0,34.173101224,4.233,0.132
94,1599491880,11.0.0.209,UpdateGen,71256228,4.306249999972337,102.203265024,0.5526506,15.2276905,16176.0,34.967395112,4.233,0.132
96,1599491940,11.0.0.209,UpdateGen,72760468,4.493749999946857,102.203265024,0.5167948,15.1989488,16517.0,35.726436864,4.233,0.132
98,1599492000,11.0.0.209,UpdateGen,74265268,4.7843749999810825,102.001938432,0.5585698,15.1965267,16850.0,36.494107024,4.402,0.145
