,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599341887,11.0.0.23,0,PartitionWriter_1,1917,496,4045,168,120,101,156,46247,69302,68440,1919,0.004,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
1,1599341887,11.0.0.23,1,PartitionWriter_1,1173,159,4010,182,145,122,151,46170,69302,68431,1173,0.004,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
2,1599341887,11.0.0.23,2,PartitionWriter_1,756,178,3510,185,56,41,150,46237,69266,68449,756,0.003,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
3,1599341887,11.0.0.23,3,PartitionWriter_1,2199,132,3136,191,335,270,148,46194,69302,68449,2203,0.004,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
4,1599341887,11.0.0.23,4,PartitionWriter_1,1538,465,3711,194,84,67,166,46169,69266,68429,1539,,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
5,1599341887,11.0.0.23,5,PartitionWriter_1,4354,99,3828,192,532,549,158,46302,69302,68457,4354,0.003904761904761905,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
6,1599341887,11.0.0.23,6,PartitionWriter_1,1138,168,3383,183,125,118,146,46976,69302,68431,1141,0.004333333333333333,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
7,1599341887,11.0.0.23,7,PartitionWriter_1,1509,157,3211,188,186,209,161,46240,69302,68449,1513,0.005,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
8,1599341887,11.0.0.23,8,PartitionWriter_1,624,171,3335,188,35,24,140,46147,69266,68440,624,,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
9,1599341887,11.0.0.23,9,PartitionWriter_1,1455,731,3111,182,6,0,169,46242,69266,68429,1455,0.004,2.68124999997778,6.038007808000001,1.443425,0.9017725,2682.0,16.983429324000003,0.356,0.02
