,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598905080,11.0.0.195,0,4998,1.1578124999993946,5.519269888,1.0981182,4.6550012999999995,427.0,14.675773976,0.073,0.01
1,1598905080,11.0.0.196,1,4827,1.509374999999892,5.519532032,1.0924835,4.6260977,287.0,5.1974532159999995,0.121,0.011
2,1598905080,11.0.0.197,2,5097,1.3484374999999176,5.5189422079999995,1.1089349,4.6896786,287.0,5.268481768,0.127,0.007
3,1598905080,11.0.0.198,3,5061,1.15781250000002,5.51870464,1.0881021000000002,4.6586222,281.0,5.255087968000001,0.204,0.009
4,1598905140,11.0.0.195,0,288306,1.3687500000020378,9.68945664,1.2718736000000002,5.5501251,1860.0,17.194176948,0.251,0.022
5,1598905140,11.0.0.196,1,288546,1.3218750000000625,9.957888,1.2372708000000001,5.455418900000001,1738.0,7.849446864000001,0.348,0.029
6,1598905140,11.0.0.197,2,288939,1.3390624999999687,8.145883136,1.2662981000000002,5.4831504,1824.0,8.025291492000001,0.342,0.021
7,1598905140,11.0.0.198,3,288387,1.865624999999966,10.25972224,1.291842,5.575507900000001,1599.0,7.637413471999999,0.204,0.009
8,1598905200,11.0.0.195,0,608865,1.5078125000007816,18.615525375999997,1.3950607,6.0036251,3283.0,19.761321656,0.251,0.022
9,1598905200,11.0.0.196,1,609402,1.4578125000000455,18.71644672,1.4121316000000002,6.0686623,3209.0,10.520886628,0.348,0.029
10,1598905200,11.0.0.197,2,610962,1.4875000000001535,17.441050624,1.427235,6.0588293,3373.0,10.724918228,0.342,0.021
11,1598905200,11.0.0.198,3,607140,2.1406250000000426,17.944408064,1.4241918999999998,6.0567968,3001.0,10.41184212,0.4,0.021
12,1598905260,11.0.0.195,0,964038,1.5765624999988717,28.447956991999998,1.528099,6.537794900000001,4722.0,22.562611888,0.251,0.022
13,1598905260,11.0.0.196,1,965403,1.5593749999999886,28.649345024,1.509779,6.4718884,4730.0,13.416771428,0.348,0.029
14,1598905260,11.0.0.197,2,967326,1.5515624999999886,27.172950015999998,1.5231698999999999,6.5169158,4919.0,13.638363368,0.342,0.021
15,1598905260,11.0.0.198,3,961578,1.5499999999999687,17.945194496000003,1.539672,6.5916924,4601.0,13.913014672000001,0.4,0.021
16,1598905320,11.0.0.195,0,1353888,1.9203125000035755,38.98503168,1.7239693999999999,7.3863423,6162.0,25.5358403,0.251,0.022
17,1598905320,11.0.0.196,1,1356030,1.9062500000000284,39.487885311999996,1.7122513000000001,7.3250394000000005,6379.0,16.608068208,0.348,0.029
18,1598905320,11.0.0.197,2,1359198,1.8171875000000597,38.111956992,1.6986961999999999,7.2758728,6684.0,16.9261694,0.342,0.021
19,1598905320,11.0.0.198,3,1353339,2.02656250000004,25.428815871999998,1.7346527,7.4244103,6149.0,17.131737476,0.4,0.021
20,1598905380,11.0.0.195,0,1785870,3.2312500000000455,50.964226048,1.8766231,7.9369838,7654.0,29.050625908,0.251,0.022
21,1598905380,11.0.0.196,1,1788279,3.2093750000000654,51.332599808,1.883205,7.909820900000001,7913.0,20.332098056,0.348,0.029
22,1598905380,11.0.0.197,2,1791711,2.679687499999929,49.99022592,1.8366691000000002,7.7708468,8322.0,20.628863276,0.342,0.021
23,1598905380,11.0.0.198,3,1787007,1.8937500000000682,37.173653504,1.8687905,7.873560400000001,7573.0,20.699512244,0.4,0.021
24,1598905440,11.0.0.195,0,2253492,2.4765624999986073,53.212372992,1.9039881,8.3540336,9192.0,34.191498092,0.611,0.034
25,1598905440,11.0.0.196,1,2254260,3.5015624999999204,54.755414016,1.969348,8.3470421,9642.0,25.634408324,0.804,0.041
26,1598905440,11.0.0.197,2,2258714,3.0359374999999886,54.956281856000004,1.9261836,8.2905533,9871.0,25.571476932,0.778,0.031
27,1598905440,11.0.0.198,3,2254860,2.393750000000068,49.924599807999996,1.9132175,8.2590524,8880.0,24.960155036,0.4,0.021
28,1598905500,11.0.0.195,0,2755821,3.868750000001455,53.212372992,2.1720501,9.2067948,10828.0,39.372806556,0.611,0.034
29,1598905500,11.0.0.196,1,2756613,4.079687499999821,54.755610624,2.1598205,9.1078153,11407.0,31.3003556,0.804,0.041
30,1598905500,11.0.0.197,2,2760318,3.0796874999999773,54.956740608000004,2.150984,9.122192,11754.0,31.168507964,0.778,0.031
31,1598905500,11.0.0.198,3,2754714,2.820312499999872,60.662018048,2.1574988999999998,9.1716829,10406.0,29.528686448000002,0.928,0.033
32,1598905560,11.0.0.195,0,3298233,2.376562500000418,53.212700672,2.2743147,9.7048799,12300.0,45.106309687999996,0.611,0.034
33,1598905560,11.0.0.196,1,3298455,3.676562499999875,54.755807232,2.3045426,9.6772899,13186.0,37.749435252000005,0.804,0.041
34,1598905560,11.0.0.197,2,3301125,3.2703124999999176,54.957002752,2.3102296,9.7259265,13252.0,37.199793144,0.778,0.031
35,1598905560,11.0.0.198,3,3295899,3.3515624999999574,60.66214912,2.3238157999999998,9.7611243,11813.0,34.960301192,0.928,0.033
36,1598905620,11.0.0.195,0,3876120,2.4703124999996504,56.266153984,2.2730081,10.1375776,13985.0,50.299376072,0.611,0.034
37,1598905620,11.0.0.196,1,3876588,2.8812500000000085,55.628288,2.3454086000000003,10.166869,15244.0,43.841313688,0.804,0.041
38,1598905620,11.0.0.197,2,3880797,2.6046875000000256,54.95719936,2.3171251,10.133235800000001,15230.0,43.157433924,0.778,0.031
39,1598905620,11.0.0.198,3,3876582,3.3468750000000114,60.662214656,2.3287969,10.0408081,13802.0,40.616359644,0.928,0.033
40,1598905680,11.0.0.195,0,4492743,2.689062500000446,60.628361216,2.5783299,11.0441604,15652.0,55.374970907999995,1.155,0.047
41,1598905680,11.0.0.196,1,4491492,2.762499999999932,60.62802944,2.5731467,10.878055,17088.0,49.365837068000005,1.392,0.052
42,1598905680,11.0.0.197,2,4495530,2.7359375000000767,60.896464896,2.5952866,10.983871800000001,16998.0,48.485591552,1.288,0.042
43,1598905680,11.0.0.198,3,4490655,2.540625000000091,60.662280192000004,2.6066644,11.063429300000001,15776.0,46.645884847999994,0.928,0.033
44,1598905740,11.0.0.195,0,5149245,2.6750000000032514,60.628557824,2.6671525,11.4444881,17259.0,60.768170364,1.155,0.047
45,1598905740,11.0.0.196,1,5147784,3.1734374999999204,60.628160512,2.7143827000000003,11.5742913,18793.0,55.197020208,1.392,0.052
46,1598905740,11.0.0.197,2,5152851,2.7828125000000057,60.896530432,2.7148228,11.514738900000001,18723.0,54.109213436,1.288,0.042
