,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598905080,11.0.0.193,0,PartitionWriter_0,1929,533,0,332,594,0,0,9000200,9000400,9000202,1971,0.07433333333333333,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
1,1598905080,11.0.0.193,1,PartitionWriter_0,2155,602,0,342,659,0,0,9000200,9000400,9000201,2187,0.087,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
2,1598905080,11.0.0.193,2,PartitionWriter_0,2290,1057,0,336,524,0,0,9000200,9000400,9000201,2310,0.09028571428571429,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
3,1598905080,11.0.0.193,3,PartitionWriter_0,2230,462,0,327,762,0,0,9000200,9000400,9000200,2273,0.06075,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
4,1598905080,11.0.0.193,4,PartitionWriter_0,1409,574,0,355,366,0,0,9000200,9000400,9000202,1420,0.018166666666666668,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
5,1598905080,11.0.0.193,5,PartitionWriter_0,1755,702,0,314,447,0,0,9000200,9000400,9000200,1785,0.058166666666666665,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
6,1598905080,11.0.0.193,6,PartitionWriter_0,2074,448,0,298,697,0,0,9000200,9000400,9000201,2099,0.04871428571428572,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
7,1598905080,11.0.0.193,7,PartitionWriter_0,2175,512,0,329,702,0,0,9000200,9000400,9000202,2203,0.0446,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
8,1598905080,11.0.0.193,8,PartitionWriter_0,1971,463,0,338,651,0,0,9000200,9000400,9000202,2004,0.06554545454545455,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
9,1598905080,11.0.0.193,9,PartitionWriter_0,1739,619,0,334,491,0,0,9000200,9000400,9000201,1775,0.061,4.08124999999869,5.51907328,18.382733,0.5682586,660.0,12.387769771999999,0.149,0.013
10,1598905140,11.0.0.193,0,PartitionWriter_0,117957,32986,0,10789,28072,0,0,9000000,9003273,9003269,117999,0.004100490196078431,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
11,1598905140,11.0.0.193,1,PartitionWriter_0,120603,35642,0,11002,26525,0,0,9000000,9003273,9003271,120644,0.00477283950617284,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
12,1598905140,11.0.0.193,2,PartitionWriter_0,123445,36836,0,10920,29671,0,0,9000000,9003273,9003269,123492,0.004631336405529954,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
13,1598905140,11.0.0.193,3,PartitionWriter_0,135988,34472,0,10760,32009,0,0,9000000,9003273,9003269,136029,0.0045175438596491225,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
14,1598905140,11.0.0.193,4,PartitionWriter_0,83795,35776,0,10756,14892,0,0,9000000,9003273,9003270,83822,0.003491869918699187,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
15,1598905140,11.0.0.193,5,PartitionWriter_0,100005,38950,0,10928,19187,0,0,9000000,9003273,9003266,100032,0.004549645390070922,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
16,1598905140,11.0.0.193,6,PartitionWriter_0,119736,29508,0,10783,27702,0,0,9000000,9003273,9003270,119782,0.003921375921375921,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
17,1598905140,11.0.0.193,7,PartitionWriter_0,115200,31724,0,10865,24835,0,0,9000000,9003273,9003268,115233,0.003716517857142857,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
18,1598905140,11.0.0.193,8,PartitionWriter_0,121939,32908,0,10830,28689,0,0,9000000,9003273,9003268,121979,0.004818840579710145,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
19,1598905140,11.0.0.193,9,PartitionWriter_0,115604,39113,0,10953,25316,0,0,9000000,9003273,9003268,115635,0.0038448275862068963,8.003125000001333,43.281154048,22.1462205,0.542823,7265.0,114.011550746,0.149,0.013
20,1598905200,11.0.0.193,0,PartitionWriter_0,248896,70191,0,20393,53999,0,0,9000000,9007190,9007186,248929,0.004085781433607521,4.987500000000296,63.952453632,24.0376416,0.7087373,11448.0,147.40326115200003,2.597,0.024
21,1598905200,11.0.0.193,1,PartitionWriter_0,254454,74038,0,20856,51647,0,0,9000000,9007190,9007182,254469,0.0043245714285714285,4.987500000000296,63.952453632,24.0376416,0.7087373,11448.0,147.40326115200003,2.597,0.024
22,1598905200,11.0.0.193,2,PartitionWriter_0,260445,78653,0,20656,57016,0,0,9000000,9007190,9007178,260457,0.004274033149171271,4.987500000000296,63.952453632,24.0376416,0.7087373,11448.0,147.40326115200003,2.597,0.024
23,1598905200,11.0.0.193,3,PartitionWriter_0,292972,77628,0,20664,61928,0,0,9000000,9007190,9007186,292995,0.00422410358565737,4.987500000000296,63.952453632,24.0376416,0.7087373,11448.0,147.40326115200003,2.597,0.024
24,1598905200,11.0.0.193,4,PartitionWriter_0,173154,71731,0,20571,28942,0,0,9000000,9007190,9007179,173165,0.0037590822179732314,4.987500000000296,63.952453632,24.0376416,0.7087373,11448.0,147.40326115200003,2.597,0.024
25,1598905200,11.0.0.193,5,PartitionWriter_0,208153,79388,0,20778,36996,0,0,9000000,9007190,9007181,208178,0.004290268456375839,4.987500000000296,63.952453632,24.0376416,0.7087373,11448.0,147.40326115200003,2.597,0.024
