,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599007327,11.0.0.74,UpdateGen,0,0.8484374999898137,5.518729216,0.0864973,1.919041,24.0,0.0194272,0.184,0.01
2,1599007387,11.0.0.74,UpdateGen,159290,0.9843750000004405,5.526462464,0.1021156,2.6660702,309.0,0.702410272,0.184,0.01
4,1599007447,11.0.0.74,UpdateGen,393558,1.7437499999959982,8.278450176,0.1183155,3.4195056,622.0,1.450838624,0.184,0.01
6,1599007507,11.0.0.74,UpdateGen,703288,1.3687500000037431,12.741648384,0.1545986,4.1941521,937.0,2.232839088,0.184,0.01
8,1599007567,11.0.0.74,UpdateGen,1088952,1.909809019100905,18.480308223999998,0.2074090590940906,4.924598840115989,1258.0,3.0003176,0.184,0.01
10,1599007627,11.0.0.74,UpdateGen,1549744,2.5000000000045475,23.983890432,0.245987,5.6683934,1582.0,3.736367544,0.335,0.022
12,1599007687,11.0.0.74,UpdateGen,2081620,3.459374999997607,23.984939008,0.30455170000000004,6.4515162,1925.0,4.435413048,0.335,0.022
