,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599468960,11.0.0.103,0,PartitionWriter_2,9824,2896,3889,360,15,34,836,46341,496754,490417,9843,2154355595.9785333,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
1,1599468960,11.0.0.103,1,PartitionWriter_2,13748,5050,3739,346,16,38,729,46235,497385,484812,13759,2094512385.0019584,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
2,1599468960,11.0.0.103,2,PartitionWriter_2,13359,4509,7603,305,5,8,753,46363,497514,487899,13412,1795296330.215,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
3,1599468960,11.0.0.103,3,PartitionWriter_2,12573,1538,2156,344,193,637,704,46473,497511,487896,12594,2029465416.6275218,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
4,1599468960,11.0.0.103,4,PartitionWriter_2,13098,2669,2936,329,143,424,638,46469,496963,488522,13115,1994773699.977926,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
5,1599468960,11.0.0.103,5,PartitionWriter_2,7613,1368,2018,319,16,63,683,46649,497371,489415,7626,3023656976.4935265,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
6,1599468960,11.0.0.103,6,PartitionWriter_2,28610,3044,4809,338,473,1397,879,46217,497506,494909,28664,2239676609.6855645,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
7,1599468960,11.0.0.103,7,PartitionWriter_2,61622,21414,22114,373,384,1166,1020,46230,497591,495569,61941,2180002686.415964,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
8,1599468960,11.0.0.103,8,PartitionWriter_2,15483,2617,4084,367,223,640,939,46239,497393,487890,15520,2577861396.7821026,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
9,1599468960,11.0.0.103,9,PartitionWriter_2,405650,422,9416,358,2484,7455,920,46147,497559,497186,406834,2593410612.0773497,25.156249999999986,23.653081088,28.0222002,6.1303142,144666.0,9460.795885111998,0.248,0.02
10,1599468960,11.0.0.104,0,PartitionWriter_3,62448,7231,17909,325,649,1819,824,46481,518775,0,62552,0.08851075268817205,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
11,1599468960,11.0.0.104,1,PartitionWriter_3,45410,1935,5136,359,615,1724,838,46170,518775,0,45531,0.06042857142857143,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
12,1599468960,11.0.0.104,2,PartitionWriter_3,16378,1144,2646,336,261,781,683,46237,518778,0,16413,0.08338095238095238,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
13,1599468960,11.0.0.104,3,PartitionWriter_3,18356,1680,3839,350,168,507,801,46194,518774,0,18392,0.1153,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
14,1599468960,11.0.0.104,4,PartitionWriter_3,29299,1984,4822,355,449,1325,869,46169,518778,0,29379,0.060445454545454545,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
15,1599468960,11.0.0.104,5,PartitionWriter_3,217717,1075,14356,353,1597,4818,861,46302,518778,0,218482,0.06108291203235591,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
16,1599468960,11.0.0.104,6,PartitionWriter_3,10127,1567,3544,342,31,129,770,47140,518684,0,10152,0.037941176470588235,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
17,1599468960,11.0.0.104,7,PartitionWriter_3,12326,1942,4751,372,141,457,841,46320,518563,0,12362,0.028071428571428574,41.88437500000873,19.458576384,24.966769600000003,4.6921705,19746.0,736.8848056280001,0.215,0.017
