,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599003187,11.0.0.202,1,83667,0.9156249999995083,5.5283343359999995,0.5196705,2.3178202999999997,857.0,6.320014764000001,0.172,0.01
1,1599003247,11.0.0.199,0,84369,0.8843750000016968,5.528231936,0.7131274000000001,3.2029227999999996,853.0,6.234701612,0.183,0.01
2,1599003247,11.0.0.200,2,84018,0.8125000000000995,5.595680768,0.671453,3.0289276000000003,926.0,6.5861376719999996,0.385,0.024
3,1599003247,11.0.0.201,3,84210,0.9265624999920732,6.334275584,0.6882591,3.1081715,945.0,6.619119916,0.375,0.025
4,1599003247,11.0.0.202,1,244926,0.903124999998667,9.790533632,0.7155651999999999,3.2121021,1909.0,7.7736191560000005,0.172,0.01
5,1599003307,11.0.0.199,0,246189,1.150000000001242,9.790365696,0.9373383000000001,4.2034167,1883.0,7.69089854,0.183,0.01
6,1599003307,11.0.0.200,2,246237,1.036978697868733,8.985071616,0.8619447944794478,3.88979697969797,2014.0,8.210372852,0.385,0.024
7,1599003307,11.0.0.201,3,245919,1.1578124999983004,7.542628352,0.8871785999999999,4.0277526,2145.0,8.35879676,0.375,0.025
8,1599003307,11.0.0.202,1,465351,1.1671874999984766,16.065540096,0.9156363000000001,4.1080347,3076.0,9.612054876,0.172,0.01
9,1599003367,11.0.0.199,0,466518,1.2187499999981668,15.931482112,1.1155374,5.0230561,3021.0,9.505315868,0.183,0.01
10,1599003367,11.0.0.200,2,465354,1.1557405740572761,15.193165824,1.0744872487248724,4.86798399839984,3225.0,10.186504056,0.385,0.024
11,1599003367,11.0.0.201,3,464556,1.210937499997712,13.549133824,1.0894603999999999,4.9619906,3313.0,10.31709258,0.375,0.025
12,1599003367,11.0.0.202,1,741837,1.2156250000015234,23.683575808,1.1155123,5.0134274,4317.0,11.841119616,0.172,0.01
13,1599003427,11.0.0.199,0,742434,1.6453125000032287,23.71702784,1.3505666,6.016289700000001,4314.0,11.725737903999999,0.183,0.01
14,1599003427,11.0.0.200,2,741000,1.451082608262908,22.911471616,1.2696369636963696,5.760435643564357,4603.0,12.508622456,0.385,0.024
15,1599003427,11.0.0.201,3,740730,1.9281250000017423,21.2342784,1.2758052,5.7879086,4651.0,12.664738628,0.375,0.025
16,1599003427,11.0.0.202,1,1074570,1.7921875000035783,32.979202048,1.3271252,5.907690400000001,5673.0,14.488112848,0.355,0.025
17,1599003487,11.0.0.199,0,1074240,2.384761523847729,32.945872896000004,1.5753415658434158,6.9170141985801425,5686.0,14.372484192,0.363,0.026
18,1599003487,11.0.0.200,2,1073755,2.2964796479628546,32.073404416,1.5342906290629061,6.742246424642464,6033.0,15.167839604000001,0.385,0.024
19,1599003487,11.0.0.201,3,1071270,2.246875000002987,30.496677888,1.5265775,6.799689,6052.0,15.347557296000002,0.375,0.025
20,1599003487,11.0.0.202,1,1464735,2.1894685531447635,34.724032512,1.557165283471653,6.842501749825018,7260.0,18.579633964000003,0.355,0.025
21,1599003547,11.0.0.199,0,1464582,2.868750000001242,34.757812224000006,1.7589501,7.699556599999999,7322.0,18.505060359999998,0.363,0.026
22,1599003547,11.0.0.200,2,1461909,3.257513251323971,38.918508544000005,1.7506034603460345,7.613181418141814,7481.0,18.874221844,0.729,0.035
23,1599003547,11.0.0.201,3,1457274,3.3000000000060936,40.965660672,1.742902,7.6143493,7542.0,18.97594148,0.781,0.037
24,1599003547,11.0.0.202,1,1907352,2.839062499999173,34.724032512,1.7703523,7.7455545,8724.0,23.141496432,0.355,0.025
25,1599003607,11.0.0.199,0,1906569,1.9312499999978172,34.757812224000006,1.9147795,8.6965797,8877.0,23.203852132,0.363,0.026
26,1599003607,11.0.0.200,2,1904916,2.8527852785255305,38.918770688,1.917197919791979,8.48024392439244,9110.0,23.943635632,0.729,0.035
27,1599003607,11.0.0.201,3,1899141,3.2984375000182524,40.965660672,1.9483682,8.6361933,9188.0,24.009138364000002,0.781,0.037
28,1599003607,11.0.0.202,1,2404962,1.957383238326699,38.281064447999995,1.913165916591659,8.62206790679068,10462.0,28.018820204,0.355,0.025
