,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599441120,11.0.0.234,UpdateGen,0,2.520312499964348,5.519425536,0.3039692,7.6702501,25.0,0.036166144,0.187,0.011
2,1599441180,11.0.0.234,UpdateGen,655468,2.4218750000545697,11.4323456,0.30185409999999996,7.6132482,317.0,0.72655864,0.187,0.011
4,1599441240,11.0.0.234,UpdateGen,1403642,2.4203124999257852,21.734277119999998,0.2929875,7.7371307,640.0,1.453333456,0.187,0.011
6,1599441300,11.0.0.234,UpdateGen,2156806,2.4124999999912546,32.002523136,0.2905267,7.7006846,975.0,2.153989208,0.187,0.011
8,1599441360,11.0.0.234,UpdateGen,2909522,3.2781249999425057,42.304913408000004,0.33066490000000004,7.6950243,1317.0,2.876487552,0.187,0.011
10,1599441420,11.0.0.234,UpdateGen,3660341,4.271874999976717,50.660687872,0.3510852,7.6507331,1651.0,3.611255848,0.367,0.023
12,1599441480,11.0.0.234,UpdateGen,4408083,3.4531250000509743,50.661146624,0.3208622,7.6581539,2019.0,4.34294684,0.367,0.023
14,1599441540,11.0.0.234,UpdateGen,5155729,4.5812500000102006,50.661736448,0.36939720000000004,7.6514162,2374.0,5.062509656,0.367,0.023
16,1599441600,11.0.0.234,UpdateGen,5902386,3.454687499961423,50.661736448,0.3174274,7.6797771,2730.0,5.770217352,0.367,0.023
18,1599441660,11.0.0.234,UpdateGen,6650163,2.690624999959269,50.661736448,0.28518190000000004,7.700976099999999,3088.0,6.478787808,0.367,0.023
20,1599441720,11.0.0.234,UpdateGen,7399699,2.574999999960724,54.587604992,0.2846763,7.7167114,3429.0,7.179106088,1.227,0.034
22,1599441780,11.0.0.234,UpdateGen,8151817,2.5390624999999716,54.587670528000004,0.2868193,7.8025684,3757.0,7.867297272,1.227,0.034
24,1599441840,11.0.0.234,UpdateGen,8905052,2.4062499999308784,54.587736064,0.27796459999999995,7.735601,4094.0,8.58594884,1.227,0.034
26,1599441900,11.0.0.234,UpdateGen,9656871,2.6156250000349246,54.588129280000004,0.2870845,7.6956348,4422.0,9.309254312,1.227,0.034
28,1599441960,11.0.0.234,UpdateGen,10406762,2.5234374999308784,54.588194816,0.28604559999999996,7.5550171,4756.0,10.04341312,1.227,0.034
30,1599442020,11.0.0.234,UpdateGen,11156547,2.7406250000058208,54.05138944,0.2944629,7.709542,5090.0,10.781250072,1.895,0.045
32,1599442080,11.0.0.234,UpdateGen,11908154,2.709375000067652,54.051454976,0.29222390000000004,7.7036809,5427.0,11.495497816,1.895,0.045
34,1599442140,11.0.0.234,UpdateGen,12659220,2.829687500034211,54.051520512,0.2921718,7.665657700000001,5757.0,12.22239092,1.895,0.045
36,1599442200,11.0.0.234,UpdateGen,13412333,2.7906249999614516,54.051586048000004,0.2964773,7.7075078,6090.0,12.9789424,1.895,0.045
38,1599442260,11.0.0.234,UpdateGen,14166559,2.6703125000494907,54.051586048000004,0.2938787,7.7050538,6424.0,13.65140972,1.895,0.045
40,1599442320,11.0.0.234,UpdateGen,14918279,2.026562499941093,54.4878592,0.2669707,7.783781,6751.0,14.3217298,2.401,0.064
42,1599442380,11.0.0.234,UpdateGen,15673242,2.0796874999723656,54.487924736000004,0.262226,7.7066650999999995,7089.0,15.0202436,2.401,0.064
44,1599442440,11.0.0.234,UpdateGen,16428612,2.0609374999731074,54.487990272,0.2551745,7.806507099999999,7423.0,15.742011808,2.401,0.064
46,1599442500,11.0.0.234,UpdateGen,17186108,2.0218750000094587,54.488055808,0.25961639999999997,7.7706818,7750.0,16.424052944,2.401,0.064
48,1599442560,11.0.0.234,UpdateGen,17943002,2.049999999926513,54.488121344,0.24684920000000002,7.6884416,8077.0,17.114538928,2.401,0.064
50,1599442620,11.0.0.234,UpdateGen,18698242,2.7546875000552973,54.219685888,0.2928187,7.6991225,8416.0,17.762069816,2.646,0.077
52,1599442680,11.0.0.234,UpdateGen,19450936,2.482812499947613,54.219685888,0.2758733,7.67867,8754.0,18.431374896,2.646,0.077
54,1599442740,11.0.0.234,UpdateGen,20201736,2.562499999967244,54.219751424,0.28159,7.6870448,9095.0,19.072364436,2.646,0.077
56,1599442800,11.0.0.234,UpdateGen,20953794,2.6374999999461437,54.219751424,0.28354690000000005,7.6784707999999995,9429.0,19.755090876,2.646,0.077
58,1599442860,11.0.0.234,UpdateGen,21704194,1.9453124999927098,54.219751424,0.26807990000000004,7.6963327,9764.0,20.381546116,2.646,0.077
60,1599442920,11.0.0.234,UpdateGen,22459505,2.048437500015993,53.81709824,0.2647639,7.7216046,10098.0,21.122829516,2.821,0.091
62,1599442980,11.0.0.234,UpdateGen,23212265,2.0609375000458385,53.817163776,0.2727111,7.724164,10423.0,21.825232132,2.821,0.091
64,1599443040,11.0.0.234,UpdateGen,23965014,2.018749999951993,53.81742592,0.2684073,7.702098299999999,10759.0,22.52159982,2.821,0.091
66,1599443100,11.0.0.234,UpdateGen,24719774,2.010937500072046,53.817491456,0.25645239999999997,7.6428996,11083.0,23.213338076,2.821,0.091
