,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598962867,11.0.0.171,1,11892,0.2828125000007873,5.594918912000001,0.0590953,0.2523724,552.0,5.2279040640000005,0.18,0.02
1,1598962867,11.0.0.172,3,12027,0.28750000000398757,5.5281664,0.0585209,0.24903679999999997,565.0,5.279554456,0.19,0.009
2,1598962867,11.0.0.173,0,0,0.2890625000054712,5.516398592,0.0579827,0.2450399,20.0,0.012236288,0.143,0.008
3,1598962867,11.0.0.174,2,11928,0.33437500000673026,5.528489984,0.0584537,0.24905929999999998,555.0,5.221163392,0.15,0.01
4,1598962927,11.0.0.171,1,49920,0.3296875000012136,5.5960330240000005,0.1625395,0.7063436999999999,1233.0,5.725857192,0.18,0.02
5,1598962927,11.0.0.172,3,49971,0.35781249999901377,5.5296081919999995,0.1648275,0.7181438,1240.0,5.739607496,0.19,0.009
6,1598962927,11.0.0.173,0,11898,0.50156250000326,5.528129536,0.1645907,0.7064204000000001,337.0,0.181510088,0.143,0.008
7,1598962927,11.0.0.174,2,49977,0.4187499999989228,5.529735168,0.1618389,0.7071714,1224.0,5.736066456,0.15,0.01
8,1598962987,11.0.0.171,1,116952,0.47187499999724025,7.005712384,0.26485729999999996,1.1808899,2093.0,6.568433092,0.18,0.02
9,1598962987,11.0.0.172,3,116397,0.4593749999935426,7.61024512,0.2669763,1.1706316,2066.0,6.465231211999999,0.19,0.009
10,1598962987,11.0.0.173,0,49851,0.5921875000103682,5.898694656,0.2732627,1.1904089,1013.0,0.6743712639999999,0.331,0.019
11,1598962987,11.0.0.174,2,115482,0.5234375000009095,7.4093076479999995,0.26471340000000004,1.1661846999999999,2054.0,6.482102856,0.15,0.01
12,1598963047,11.0.0.171,1,211635,0.5906250000020918,10.059755520000001,0.36997009999999997,1.6688452,3037.0,7.625982748,0.18,0.02
13,1598963047,11.0.0.172,3,210999,0.6062500000007276,10.697777152,0.3663133,1.6140487,3003.0,7.446571264,0.19,0.009
14,1598963047,11.0.0.173,0,116529,0.5359375000011681,5.899087872,0.3614206,1.6141442,1875.0,1.4671967920000002,0.331,0.019
15,1598963047,11.0.0.174,2,208536,0.6734374999973483,10.429861888,0.3673358,1.6203767,2991.0,7.4811977679999995,0.15,0.01
16,1598963107,11.0.0.171,1,334212,0.6421874999967088,14.020096,0.4649203,2.1087996,4009.0,8.850076036,0.18,0.02
17,1598963107,11.0.0.172,3,333702,0.7031250000034106,15.430066175999999,0.4757098,2.1074036,3997.0,8.687556564,0.367,0.023
18,1598963107,11.0.0.173,0,211104,0.6531250000057014,8.147693568,0.470507,2.1397841,2840.0,2.509638756,0.331,0.019
19,1598963107,11.0.0.174,2,331014,0.6359374999954355,15.329992704,0.4548379,2.0637071000000002,3975.0,8.729099832,0.301,0.023
20,1598963167,11.0.0.171,1,484674,0.8999999999991957,15.664656384,0.5622859,2.5626864,5108.0,10.530757884,0.425,0.031
21,1598963167,11.0.0.172,3,484227,0.990625000004016,15.430459392,0.568419,2.5574063,5067.0,10.325078315999999,0.367,0.023
22,1598963167,11.0.0.173,0,334020,0.7156249999934516,11.973947392000001,0.5487396,2.5488186,3845.0,3.802480828,0.331,0.019
23,1598963167,11.0.0.174,2,481884,0.9109375000002871,15.330320384,0.5663022,2.5777741,5077.0,10.323394440000001,0.301,0.023
24,1598963227,11.0.0.171,1,663420,1.3343750000001222,15.665246208000001,0.6569004,2.9692049,6385.0,12.739823832,0.425,0.031
25,1598963227,11.0.0.172,3,664095,1.4749999999946937,15.431114752,0.6846175999999999,3.0505124,6249.0,12.45343072,0.367,0.023
26,1598963227,11.0.0.173,0,484563,1.1562499999990905,16.638472192,0.6510547,2.9972258,4936.0,5.338140952,0.331,0.019
27,1598963227,11.0.0.174,2,660568,1.1859374999983174,15.330516992,0.6657136,3.0187472000000004,6278.0,12.265868204,0.301,0.023
28,1598963287,11.0.0.171,1,871404,1.0562499999969077,16.1352704,0.7503386,3.4577979,7703.0,15.147856888,0.425,0.031
29,1598963287,11.0.0.172,3,870384,0.8937499999967855,18.82083328,0.7533846999999999,3.4654815,7405.0,14.486335347999999,0.367,0.023
30,1598963287,11.0.0.173,0,663900,1.0546874999999716,21.101801472000002,0.7684236999999999,3.576266,6109.0,7.237152432,0.685,0.03
31,1598963287,11.0.0.174,2,869232,0.9500000000036835,18.854322176,0.7614921,3.5004866,7423.0,14.255382952,0.301,0.023
32,1598963347,11.0.0.171,1,1107249,1.0406250000062442,22.611603456,0.8546675,3.9303002,8883.0,17.190136668,0.425,0.031
33,1598963347,11.0.0.172,3,1105482,0.9749999999985448,25.431187456,0.848267,3.8756307000000003,8579.0,16.503946128,0.367,0.023
34,1598963347,11.0.0.173,0,873060,1.1734375000059742,21.10265344,0.845258,3.8745414,7373.0,9.441537667999999,0.685,0.03
35,1598963347,11.0.0.174,2,1104903,1.0031249999940428,25.565339648,0.8467821,3.893249,8577.0,16.215568856,0.301,0.023
