,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1598962867,11.0.0.180,UpdateGen,15912,0.3921875000082906,5.526306816,0.0201883,0.20039220000000002,291.0,0.550393304,0.159,0.01
3,1598962927,11.0.0.180,UpdateGen,66556,0.5484374999946198,5.527093248,0.0350383,0.5764401,611.0,1.174014576,0.159,0.01
5,1598962987,11.0.0.180,UpdateGen,155117,0.6031250000023647,5.963759616,0.0516542,0.9571651,938.0,1.822108752,0.159,0.01
7,1598963047,11.0.0.180,UpdateGen,280757,0.8109374999867356,8.078147584,0.06484619999999999,1.3288152,1269.0,2.503651664,0.159,0.01
9,1598963107,11.0.0.180,UpdateGen,444310,0.8281249999936193,11.602018304,0.0788903,1.7196398,1592.0,3.22042668,0.31,0.022
11,1598963167,11.0.0.180,UpdateGen,645113,1.0968749999938154,11.60241152,0.0958985,2.0892343,1914.0,3.90833768,0.31,0.022
13,1598963227,11.0.0.180,UpdateGen,883991,1.007812500001819,11.602804736,0.0983492,2.4727192999999996,2237.0,4.496293376,0.31,0.022
15,1598963287,11.0.0.180,UpdateGen,1161352,1.0140625000008612,13.114523647999999,0.100347,2.8674805,2568.0,5.118185536,0.31,0.022
17,1598963347,11.0.0.180,UpdateGen,1475602,1.132812499988617,17.611210752,0.1134632,3.2240799,2913.0,5.749179304,0.31,0.022
