,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599318547,11.0.0.243,UpdateGen,5437,0.5375000000185537,5.52235008,0.0363065,0.5894829,117.0,0.238263408,0.169,0.008
2,1599318607,11.0.0.243,UpdateGen,35226,0.6968750000032742,5.526740992,0.06919310000000001,1.3545425,442.0,0.91204224,0.169,0.008
4,1599318667,11.0.0.243,UpdateGen,132419,0.8421874999748837,5.527396352,0.0901676,2.1419116000000002,772.0,1.522829184,0.169,0.008
6,1599318727,11.0.0.243,UpdateGen,305086,1.0812499999974676,7.842914304,0.1045425,2.9045624,1102.0,2.084092768,0.169,0.008
8,1599318787,11.0.0.243,UpdateGen,553938,1.3109374999839645,11.366981632,0.1415094,3.6619338999999997,1428.0,2.67285328,0.169,0.008
10,1599318847,11.0.0.243,UpdateGen,877848,1.9500000000152653,15.024807935999998,0.1890759,4.4312369,1766.0,3.28840816,0.32,0.018
12,1599318907,11.0.0.243,UpdateGen,1276853,1.7749999999614516,15.025332224,0.19052570000000002,5.2255285,2102.0,3.93729572,0.32,0.018
