,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598969347,11.0.0.241,0,PartitionWriter_0,2513,690,0,405,757,0,0,9000100,9000411,0,2514,0.000625,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
1,1598969347,11.0.0.241,1,PartitionWriter_0,2793,743,0,418,855,0,0,9000100,9000411,0,2796,0.0010833333333333333,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
2,1598969347,11.0.0.241,2,PartitionWriter_0,3010,1400,0,415,667,0,0,9000100,9000411,0,3014,0.0008888888888888888,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
3,1598969347,11.0.0.241,3,PartitionWriter_0,2936,597,0,396,978,0,0,9000100,9000411,0,2937,0.0007777777777777778,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
4,1598969347,11.0.0.241,4,PartitionWriter_0,1835,735,0,440,462,0,0,9000100,9000411,0,1837,0.0005,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
5,1598969347,11.0.0.241,5,PartitionWriter_0,2373,976,0,389,574,0,0,9000100,9000411,0,2373,0.0005555555555555556,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
6,1598969347,11.0.0.241,6,PartitionWriter_0,2722,577,0,376,900,0,0,9000100,9000411,0,2725,0.00018181818181818183,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
7,1598969347,11.0.0.241,7,PartitionWriter_0,2868,671,0,410,892,0,0,9000100,9000411,0,2871,0.0016,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
8,1598969347,11.0.0.241,8,PartitionWriter_0,2614,617,0,409,835,0,0,9000100,9000411,0,2617,0.005083333333333333,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
9,1598969347,11.0.0.241,9,PartitionWriter_0,2259,800,0,414,630,0,0,9000100,9000411,0,2263,0.0006666666666666666,19.400000000023283,5.48909056,0.9521593,0.0299952,1174.0,20.095189576000003,0.228,0.01
10,1598969407,11.0.0.241,0,PartitionWriter_0,12980,3441,0,1685,3707,0,0,9000000,9000523,0,12989,0.0002857142857142857,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
11,1598969407,11.0.0.241,1,PartitionWriter_0,14261,3753,0,1755,3996,0,0,9000000,9000523,0,14278,0.00047999999999999996,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
12,1598969407,11.0.0.241,2,PartitionWriter_0,14450,5747,0,1740,3470,0,0,9000000,9000523,0,14457,0.00045454545454545455,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
13,1598969407,11.0.0.241,3,PartitionWriter_0,15976,3912,0,1710,4577,0,0,9000000,9000523,0,15999,0.00045454545454545455,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
14,1598969407,11.0.0.241,4,PartitionWriter_0,9319,3604,0,1742,2125,0,0,9000000,9000523,0,9331,0.00037142857142857143,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
15,1598969407,11.0.0.241,5,PartitionWriter_0,12180,4999,0,1674,2683,0,0,9000000,9000523,0,12215,0.0003939393939393939,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
16,1598969407,11.0.0.241,6,PartitionWriter_0,14155,3204,0,1733,4014,0,0,9000000,9000523,0,14179,0.00027586206896551725,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
17,1598969407,11.0.0.241,7,PartitionWriter_0,14748,3828,0,1749,3886,0,0,9000000,9000523,0,14773,0.00032608695652173916,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
18,1598969407,11.0.0.241,8,PartitionWriter_0,14094,3762,0,1738,3945,0,0,9000000,9000523,0,14110,0.0013725490196078432,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
19,1598969407,11.0.0.241,9,PartitionWriter_0,12402,4402,0,1772,3157,0,0,9000000,9000523,0,12418,0.0005,30.800000000017462,5.563277311999999,2.784616,0.06855460000000001,2624.0,24.968165054,1.002,0.02
20,1598969467,11.0.0.241,0,PartitionWriter_0,34658,9350,0,3932,9121,0,0,9000000,9001503,0,34660,28272383.146188978,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
21,1598969467,11.0.0.241,1,PartitionWriter_0,37290,9706,0,3907,9583,0,0,9000000,9001503,0,37303,0.0005916666666666667,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
22,1598969467,11.0.0.241,2,PartitionWriter_0,37201,13923,0,3944,8673,0,0,9000000,9001503,0,37208,0.0005250000000000001,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
23,1598969467,11.0.0.241,3,PartitionWriter_0,43914,11889,0,3926,11017,0,0,9000000,9001503,0,43919,24425800.404986393,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
24,1598969467,11.0.0.241,4,PartitionWriter_0,26145,10941,0,3922,5197,0,0,9000000,9001503,0,26147,0.0005164835164835165,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
25,1598969467,11.0.0.241,5,PartitionWriter_0,31614,12641,0,3856,6508,0,0,9000000,9001503,0,31616,0.000566265060240964,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
26,1598969467,11.0.0.241,6,PartitionWriter_0,37207,8427,0,3838,9691,0,0,9000000,9001503,0,37212,0.0005319148936170213,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
27,1598969467,11.0.0.241,7,PartitionWriter_0,38108,9526,0,3961,9261,0,0,9000000,9001503,0,38109,0.0009577464788732393,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
28,1598969467,11.0.0.241,8,PartitionWriter_0,37349,9972,0,3934,9630,0,0,9000000,9001503,0,37353,0.0009322033898305084,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
29,1598969467,11.0.0.241,9,PartitionWriter_0,32074,10824,0,3988,7727,0,0,9000000,9001503,0,32078,0.0006458333333333333,40.350000000034925,5.9396505600000005,4.578665,0.0956385,4567.0,34.062388152,3.434,0.044
30,1598969527,11.0.0.241,0,PartitionWriter_0,70972,20457,0,6869,17226,0,0,9000000,9002181,0,70996,14960802.748454167,68.35000000006403,6.037495807999999,6.4471024,0.1115404,7010.0,47.391491157999994,5.41,0.054
31,1598969527,11.0.0.241,1,PartitionWriter_0,71718,19950,0,6926,16912,0,0,9000000,9002181,0,71738,0.0006075949367088608,68.35000000006403,6.037495807999999,6.4471024,0.1115404,7010.0,47.391491157999994,5.41,0.054
32,1598969527,11.0.0.241,2,PartitionWriter_0,72560,23142,0,6902,17519,0,0,9000000,9002181,0,72626,0.0006583333333333334,68.35000000006403,6.037495807999999,6.4471024,0.1115404,7010.0,47.391491157999994,5.41,0.054
33,1598969527,11.0.0.241,3,PartitionWriter_0,82322,21162,0,6822,19990,0,0,9000000,9002181,0,82348,12338806.390642613,68.35000000006403,6.037495807999999,6.4471024,0.1115404,7010.0,47.391491157999994,5.41,0.054
34,1598969527,11.0.0.241,4,PartitionWriter_0,50378,21364,0,6825,9383,0,0,9000000,9002181,0,50392,0.0006013513513513513,68.35000000006403,6.037495807999999,6.4471024,0.1115404,7010.0,47.391491157999994,5.41,0.054
35,1598969527,11.0.0.241,5,PartitionWriter_0,60438,23842,0,6824,11905,0,0,9000000,9002181,0,60451,0.0005722891566265061,68.35000000006403,6.037495807999999,6.4471024,0.1115404,7010.0,47.391491157999994,5.41,0.054
