,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598969347,11.0.0.244,0,6375,0.5468749999988347,5.528035328,0.0564904,0.2404966,198.0,0.11733017600000001,0.174,0.011
1,1598969347,11.0.0.245,1,6522,0.9328125000001819,5.52787968,0.0578004,0.2432686,213.0,0.105358064,0.179,0.008
2,1598969347,11.0.0.246,3,6600,0.5046875000016371,5.527977984,0.0573711,0.2426776,441.0,5.347985088,0.1,0.011
3,1598969407,11.0.0.243,2,6441,0.42343749999645297,5.52804352,0.1598156,0.6973424,431.0,5.288263424,0.152,0.011
4,1598969407,11.0.0.244,0,33894,0.44062499999883187,5.529280512,0.1673779,0.7293305999999999,742.0,0.5319413279999999,0.174,0.011
5,1598969407,11.0.0.245,1,33513,0.3499999999996959,5.52900608,0.1623309,0.7121105,727.0,0.43925751999999996,0.179,0.008
6,1598969407,11.0.0.246,3,33468,0.5218750000131109,5.529419776,0.1592702,0.6925606999999999,1006.0,5.734533336,0.1,0.011
7,1598969467,11.0.0.243,2,33747,0.5578124999999403,5.5291576319999995,0.263044,1.1691461,966.0,5.653528199999999,0.152,0.011
8,1598969467,11.0.0.244,0,89817,0.5187499999999687,7.140417536,0.2627973,1.169226,1538.0,1.2186294519999998,0.174,0.011
9,1598969467,11.0.0.245,1,88506,0.4546875000039421,6.6369576960000005,0.2545609,1.1380241,1525.0,1.087073604,0.42,0.023
10,1598969467,11.0.0.246,3,87969,0.61875000000326,6.871990272000001,0.2659072,1.1762118000000001,1829.0,6.410481600000001,0.1,0.011
11,1598969527,11.0.0.243,2,89301,0.5890624999949523,6.804815872,0.3680042,1.6569451000000002,1746.0,6.304314055999999,0.152,0.011
12,1598969527,11.0.0.244,0,173868,0.6609375000016371,10.093862912,0.36734540000000004,1.6564762,2389.0,2.12339968,0.174,0.011
13,1598969527,11.0.0.245,1,172290,0.6578124999987267,6.670905344,0.36435829999999997,1.6129468999999999,2416.0,2.004818416,0.42,0.023
14,1598969527,11.0.0.246,3,171096,0.6062499999984396,9.691283455999999,0.35376029999999997,1.5882861000000001,2732.0,7.316358844000001,0.1,0.011
15,1598969587,11.0.0.243,2,173280,0.971875000005852,9.791815680000001,0.4580079,2.0851188,2657.0,7.241785064,0.152,0.011
16,1598969587,11.0.0.244,0,285294,0.9015625000006509,13.685301248,0.4564136,2.0669368,3346.0,3.273943508,0.318,0.023
17,1598969587,11.0.0.245,1,284904,0.6671874999994856,10.3291904,0.4610384,2.0970388,3393.0,3.216015688,0.42,0.023
18,1598969587,11.0.0.246,3,283074,0.9515624999926189,13.517144064,0.4710676,2.1147923,3696.0,8.477708336000001,0.247,0.024
19,1598969647,11.0.0.243,2,285021,0.8624999999994714,13.416087552,0.5406485999999999,2.4552877000000004,3635.0,8.462110063999999,0.314,0.023
20,1598969647,11.0.0.244,0,426585,0.9546874999966661,14.926880768,0.5687996999999999,2.5323637000000003,4377.0,4.764181303999999,0.318,0.023
21,1598969647,11.0.0.245,1,425247,0.7390625000039108,14.658367488,0.5545536999999999,2.5517702,4436.0,4.701858252,0.42,0.023
22,1598969647,11.0.0.246,3,424089,0.8484374999988802,15.027486719999999,0.5787006,2.6011061,4744.0,9.967302872000001,0.247,0.024
23,1598969707,11.0.0.243,2,425263,1.2796874999958305,14.892941312,0.659099,2.9338802000000004,4661.0,9.983370596,0.314,0.023
24,1598969707,11.0.0.244,0,594492,1.2531249999938439,14.927142912,0.6667076,2.9712287,5521.0,6.660499732,0.318,0.023
25,1598969707,11.0.0.245,1,592782,0.7968749999952252,19.826208768,0.647564,2.9580722,5449.0,6.330190212,0.42,0.023
26,1598969707,11.0.0.246,3,591996,1.1619911991221983,15.027814399999999,0.6740622062206221,3.0336204620462044,5872.0,11.804170468,0.247,0.024
27,1598969767,11.0.0.243,2,592119,0.8984374999965894,14.893334528,0.7403831,3.2786219,5845.0,11.839794332,0.314,0.023
28,1598969767,11.0.0.244,0,790260,0.9046874999967542,17.209499648,0.7579657,3.3508982,6681.0,8.784331499999999,0.318,0.023
29,1598969767,11.0.0.245,1,787218,1.2859374999925421,21.471227904,0.7910618,3.5337424,6563.0,8.522190016,0.826,0.034
30,1598969767,11.0.0.246,3,787530,0.9484374999965297,17.34385664,0.7621595,2.8349808999999997,7072.0,13.883623556,0.247,0.024
31,1598969827,11.0.0.243,2,786909,0.9796875000029246,17.209049088,0.8450288,3.9021949,7021.0,13.917344212,0.314,0.023
32,1598969827,11.0.0.244,0,1014942,0.9515624999983032,23.719518207999997,0.8494778000000001,3.9123346,7820.0,10.729935536,0.318,0.023
33,1598969827,11.0.0.245,1,1012101,1.550000000000864,21.471358976,0.8768948000000001,3.9073759,7859.0,10.915815248000001,0.826,0.034
34,1598969827,11.0.0.246,3,1013484,0.9703124999964388,23.954210816,0.8475005999999999,3.5194267999999997,8252.0,15.835466168,0.247,0.024
