,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1599437280,11.0.0.211,UpdateGen,0,2.3484374999133877,5.516476416,0.2897364,7.7477091,20.0,0.021257472,0.167,0.009
3,1599437340,11.0.0.211,UpdateGen,597468,2.3749999999563443,10.961993728,0.300417,7.7250511,290.0,0.630322088,0.167,0.009
5,1599437400,11.0.0.211,UpdateGen,1354082,2.2421875000873257,21.062598656000002,0.2839433,7.6747261,617.0,1.368073912,0.167,0.009
7,1599437460,11.0.0.211,UpdateGen,2105766,2.350000000078566,31.229919232,0.2903535,7.709917,945.0,2.129872184,0.167,0.009
9,1599437520,11.0.0.211,UpdateGen,2862082,2.7562500000931465,41.465331712,0.3132959,7.6892864,1265.0,2.878673784,0.167,0.009
11,1599437580,11.0.0.211,UpdateGen,3618021,4.128124999915599,51.297894400000004,0.359533,7.663903599999999,1589.0,3.651006664,0.354,0.023
13,1599437640,11.0.0.211,UpdateGen,4368221,4.912500000045824,51.298418688000005,0.38314590000000004,7.6384889000000005,1939.0,4.4327958,0.354,0.023
15,1599437700,11.0.0.211,UpdateGen,5117449,3.8359375000436415,51.298877440000005,0.3303822,7.6203232000000005,2297.0,5.158923384,0.354,0.023
17,1599437760,11.0.0.211,UpdateGen,5865386,3.4671875000094587,51.299401728,0.3212644,7.6495742,2653.0,5.905287304,0.354,0.023
19,1599437820,11.0.0.211,UpdateGen,6614963,2.970312499983251,51.299401728,0.3099887,7.7133732,3008.0,6.638317696,0.354,0.023
21,1599437880,11.0.0.211,UpdateGen,7365124,2.3593750000145235,54.352855039999994,0.2684138,7.7433455,3359.0,7.363097472,1.254,0.034
23,1599437940,11.0.0.211,UpdateGen,8116537,2.328125000021842,54.35318272,0.2758589,7.7123612,3697.0,8.040725384,1.254,0.034
25,1599438000,11.0.0.211,UpdateGen,8868812,2.404687500002183,54.353248256,0.2674253,7.6990318,4029.0,8.659066536,1.254,0.034
27,1599438060,11.0.0.211,UpdateGen,9621471,2.290625000023283,54.353379327999995,0.2643326,7.7221925,4368.0,9.33447144,1.254,0.034
29,1599438120,11.0.0.211,UpdateGen,10375002,2.6453125000080178,54.353379327999995,0.2788179,7.6767763,4705.0,10.043362344,1.254,0.034
31,1599438180,11.0.0.211,UpdateGen,11126587,1.9328124999628784,53.749530624,0.2360509,7.7572682,5042.0,10.769901888,1.974,0.046
33,1599438240,11.0.0.211,UpdateGen,11881794,2.0000000000072475,53.74959616,0.2550614,7.828261599999999,5371.0,11.501519784,1.974,0.046
35,1599438300,11.0.0.211,UpdateGen,12641220,1.998437499951251,53.74959616,0.2518485,7.7400928,5706.0,12.205418424,1.974,0.046
37,1599438360,11.0.0.211,UpdateGen,13399053,1.9515625000349246,53.749661696000004,0.2414862,7.709927400000001,6036.0,12.892011192,1.974,0.046
39,1599438420,11.0.0.211,UpdateGen,14155319,2.0093749999250576,53.749727232000005,0.2522382,7.7617929000000006,6359.0,13.58029216,1.974,0.046
