,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1599448920,11.0.0.8,UpdateGen,327544,3.703125000010914,5.693792256,0.4864732,11.4319454,133.0,0.320241632,0.116,0.011
3,1599448980,11.0.0.8,UpdateGen,1454102,3.5671875000662254,21.062377472,0.4692555,11.5483102,463.0,1.0118814,0.116,0.011
5,1599449040,11.0.0.8,UpdateGen,2584282,3.7265624999781863,36.431028224,0.4392703,11.5031062,780.0,1.758385248,0.116,0.011
7,1599449100,11.0.0.8,UpdateGen,3712595,5.164062500061874,51.765731328,0.474309,11.2676288,1104.0,2.456212408,0.116,0.011
9,1599449160,11.0.0.8,UpdateGen,4830632,5.32031250004367,61.028061184,0.48329940000000005,11.3433594,1457.0,3.226903864,0.283,0.028
11,1599449220,11.0.0.8,UpdateGen,5945586,5.257812499930878,61.02878208,0.49147609999999997,11.2956092,1804.0,3.962925296,0.283,0.028
13,1599449280,11.0.0.8,UpdateGen,7060783,5.426562500033455,61.029568512000004,0.4957565,11.415236199999999,2185.0,4.664500976,0.283,0.028
15,1599449340,11.0.0.8,UpdateGen,8173917,4.173437499994165,61.029961728,0.4584686,11.4464735,2568.0,5.384277936,0.283,0.028
17,1599449400,11.0.0.8,UpdateGen,9295132,3.957812499938882,61.06351616,0.4407067,11.4883658,2913.0,6.076335344,1.211,0.038
19,1599449460,11.0.0.8,UpdateGen,10419262,4.307812499955617,60.493090816,0.4463237,11.3644541,3239.0,6.829666112,1.211,0.038
21,1599449520,11.0.0.8,UpdateGen,11539547,6.09843750004076,60.493090816,0.4704787,11.432388,3590.0,7.527835632,1.211,0.038
23,1599449580,11.0.0.8,UpdateGen,12659920,4.095312500012355,60.828700672000004,0.4412966,11.4098036,3938.0,8.215376232,1.827,0.048
25,1599449640,11.0.0.8,UpdateGen,13777553,4.03593749997529,61.063647232,0.4375563,11.451254,4304.0,8.912990472,1.827,0.048
27,1599449700,11.0.0.8,UpdateGen,14897599,3.2859375000225413,60.459667456000005,0.3873945,11.4484355,4656.0,9.63176104,1.827,0.048
29,1599449760,11.0.0.8,UpdateGen,16022102,3.579687499986889,60.459732992,0.4290049,11.4495404,5021.0,10.356941704,1.827,0.048
