,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599578767,11.0.0.39,0,PartitionWriter_1,5372,1896,2056,267,179,162,253,46170,91686,84289,5382,0.004454545454545454,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
1,1599578767,11.0.0.39,1,PartitionWriter_1,2414,339,565,278,224,197,240,46170,91618,84261,2416,0.004666666666666667,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
2,1599578767,11.0.0.39,2,PartitionWriter_1,1417,324,548,286,72,62,230,46170,91619,84252,1418,0.005,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
3,1599578767,11.0.0.39,3,PartitionWriter_1,4780,252,467,287,589,547,231,46170,91290,86738,4782,0.0044,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
4,1599578767,11.0.0.39,4,PartitionWriter_1,3819,1239,1767,295,114,114,265,46169,91689,89010,3821,0.004666666666666667,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
5,1599578767,11.0.0.39,5,PartitionWriter_1,9474,171,530,291,960,963,242,46170,91635,89828,9481,0.0046585365853658535,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
6,1599578767,11.0.0.39,6,PartitionWriter_1,2383,296,534,295,234,230,243,46170,91284,85641,2386,0.004125,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
7,1599578767,11.0.0.39,7,PartitionWriter_1,3264,321,581,310,342,376,263,46170,91224,84264,3265,0.004875,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
8,1599578767,11.0.0.39,8,PartitionWriter_1,1565,379,813,290,49,39,223,46147,91668,84234,1567,0.005,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
9,1599578767,11.0.0.39,9,PartitionWriter_1,1868,876,847,290,12,2,248,46170,91298,83952,1870,0.005,2.3124999999527063,5.599899648,1.6754163999999998,0.2937134,1203.0,3.124769184,0.391,0.017
10,1599578767,11.0.0.40,0,PartitionWriter_0,103,78,25,43,0,0,22,46170,48703,0,103,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
11,1599578767,11.0.0.40,1,PartitionWriter_0,93,77,17,36,0,0,14,46170,48458,0,94,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
12,1599578767,11.0.0.40,2,PartitionWriter_0,111,84,27,40,0,0,19,46170,48712,0,111,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
13,1599578767,11.0.0.40,3,PartitionWriter_0,107,84,23,47,0,0,16,46170,48577,0,108,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
14,1599578767,11.0.0.40,4,PartitionWriter_0,123,83,40,45,0,0,27,46170,48577,0,123,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
15,1599578767,11.0.0.40,5,PartitionWriter_0,116,85,31,44,0,0,23,46170,48591,0,116,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
16,1599578767,11.0.0.40,6,PartitionWriter_0,87,71,17,36,0,0,16,46170,48712,0,88,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
17,1599578767,11.0.0.40,7,PartitionWriter_0,128,103,26,47,0,0,23,46170,48597,0,129,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
18,1599578767,11.0.0.40,8,PartitionWriter_0,87,73,15,47,0,0,14,46170,48584,0,88,,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
19,1599578767,11.0.0.40,9,PartitionWriter_0,3479,0,23,45,369,350,19,46147,48712,48300,3491,0.006875,2.496875000106229,5.595770880000001,1.7173907,0.34147659999999996,315.0,2.7666296040000002,0.181,0.015
20,1599578827,11.0.0.39,0,PartitionWriter_1,27927,9497,9084,423,502,476,529,46170,183669,181016,27935,0.0044800000000000005,3.937499999992724,11.506331648,3.992339,0.659786,3213.0,9.949019352000002,0.391,0.017
21,1599578827,11.0.0.39,1,PartitionWriter_1,11109,1185,1380,422,630,582,474,46170,183656,181000,11117,0.0044358974358974365,3.937499999992724,11.506331648,3.992339,0.659786,3213.0,9.949019352000002,0.391,0.017
22,1599578827,11.0.0.39,2,PartitionWriter_1,6631,847,1212,426,235,205,413,46170,183655,179383,6639,0.004464285714285714,3.937499999992724,11.506331648,3.992339,0.659786,3213.0,9.949019352000002,0.391,0.017
