,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599574927,11.0.0.3,0,PartitionWriter_1,1328,343,652,121,47,31,116,46247,68897,65887,1330,0.004,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
1,1599574927,11.0.0.3,1,PartitionWriter_1,698,113,231,132,58,41,111,46170,68867,64623,701,0.0045,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
2,1599574927,11.0.0.3,2,PartitionWriter_1,478,108,260,122,16,9,103,46237,68791,64616,478,0.004,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
3,1599574927,11.0.0.3,3,PartitionWriter_1,1593,71,212,128,216,181,103,46194,68865,64612,1595,0.004333333333333333,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
4,1599574927,11.0.0.3,4,PartitionWriter_1,1159,376,590,120,29,22,115,46169,68866,64623,1162,,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
5,1599574927,11.0.0.3,5,PartitionWriter_1,3663,24,256,125,415,452,113,46302,68889,65239,3664,0.005842105263157895,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
6,1599574927,11.0.0.3,6,PartitionWriter_1,724,113,220,125,52,60,98,46976,68608,64604,726,0.005,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
7,1599574927,11.0.0.3,7,PartitionWriter_1,943,101,237,127,91,107,103,46240,68772,64649,946,0.004,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
8,1599574927,11.0.0.3,8,PartitionWriter_1,424,104,207,132,13,5,101,46147,68604,64616,424,,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
9,1599574927,11.0.0.3,9,PartitionWriter_1,1326,664,574,123,4,0,121,46242,68889,64631,1328,,1.3937499999337746,6.203236351999999,0.5519383,0.1241961,872.0,14.846837571999998,0.234,0.015
10,1599574927,11.0.0.4,0,PartitionWriter_0,374,234,104,135,0,2,86,46260,68885,64648,374,0.004,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
11,1599574927,11.0.0.4,1,PartitionWriter_0,458,241,111,121,8,12,89,46235,68865,64631,458,,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
12,1599574927,11.0.0.4,2,PartitionWriter_0,320,206,94,122,0,1,74,46363,68844,64788,320,,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
13,1599574927,11.0.0.4,3,PartitionWriter_0,530,285,131,129,6,15,92,46384,68606,64620,530,0.004,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
14,1599574927,11.0.0.4,4,PartitionWriter_0,432,236,118,120,4,13,89,46254,68749,64606,432,0.004,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
15,1599574927,11.0.0.4,5,PartitionWriter_0,357,234,103,121,0,1,84,46321,68847,64600,357,,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
16,1599574927,11.0.0.4,6,PartitionWriter_0,682,239,140,133,29,50,108,46217,68865,64643,682,0.00425,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
17,1599574927,11.0.0.4,7,PartitionWriter_0,733,293,139,133,24,43,103,46230,68604,64643,733,0.0045,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
18,1599574927,11.0.0.4,8,PartitionWriter_0,628,317,125,121,17,27,76,46239,68810,64649,628,0.004,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
19,1599574927,11.0.0.4,9,PartitionWriter_0,11197,7,133,140,915,920,107,46147,68897,68210,11197,0.004692307692307693,2.0031250000283762,7.108419584,0.6041447,0.15108839999999998,922.0,9.790473492,0.226,0.018
20,1599574987,11.0.0.3,0,PartitionWriter_1,12736,4735,4717,365,286,242,380,46247,130897,128508,12736,0.0040625,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
21,1599574987,11.0.0.3,1,PartitionWriter_1,4496,570,840,350,355,305,323,46170,130785,127074,4496,0.004066666666666666,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
22,1599574987,11.0.0.3,2,PartitionWriter_1,2695,506,875,357,126,87,303,46237,130090,124452,2695,0.004,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
23,1599574987,11.0.0.3,3,PartitionWriter_1,8894,427,752,363,842,782,306,46194,130934,128502,8896,0.0040999999999999995,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
24,1599574987,11.0.0.3,4,PartitionWriter_1,6711,1929,3102,380,182,170,441,46169,130898,126339,6712,0.004,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
25,1599574987,11.0.0.3,5,PartitionWriter_1,16165,268,799,380,1336,1326,341,46302,130947,128516,16167,0.004955882352941176,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
26,1599574987,11.0.0.3,6,PartitionWriter_1,4551,517,909,373,370,340,335,46976,130896,127070,4551,0.0041333333333333335,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
27,1599574987,11.0.0.3,7,PartitionWriter_1,5961,556,908,392,546,532,363,46240,130858,124983,5961,0.004047619047619047,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
28,1599574987,11.0.0.3,8,PartitionWriter_1,5309,1710,2436,362,75,55,379,46147,130913,128508,5309,0.004,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
29,1599574987,11.0.0.3,9,PartitionWriter_1,2809,1100,1101,369,39,10,333,46242,130230,124453,2809,0.004,2.331249999933789,8.654348288,1.8885163,0.29024279999999997,2206.0,19.53818388,0.234,0.015
30,1599574987,11.0.0.4,0,PartitionWriter_0,1812,1037,545,381,4,14,370,46260,130893,125043,1814,0.004,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
31,1599574987,11.0.0.4,1,PartitionWriter_0,3239,1330,779,358,68,92,409,46235,130875,128502,3249,0.0041428571428571434,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
32,1599574987,11.0.0.4,2,PartitionWriter_0,1478,702,478,325,5,19,330,46363,130570,124198,1478,0.004,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
33,1599574987,11.0.0.4,3,PartitionWriter_0,2553,849,581,354,69,87,370,46384,130870,124445,2553,0.0039,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
34,1599574987,11.0.0.4,4,PartitionWriter_0,2244,907,587,334,50,67,335,46254,129996,124199,2245,0.004,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
35,1599574987,11.0.0.4,5,PartitionWriter_0,1719,851,500,374,10,22,351,46321,130386,125768,1720,0.004,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
36,1599574987,11.0.0.4,6,PartitionWriter_0,4705,982,672,355,264,313,400,46217,130811,125769,4705,0.004076923076923077,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
37,1599574987,11.0.0.4,7,PartitionWriter_0,4773,975,756,361,222,306,455,46230,130520,125769,4774,0.004,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
38,1599574987,11.0.0.4,8,PartitionWriter_0,4950,1886,1116,389,165,190,418,46239,130897,127070,4959,0.004,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
39,1599574987,11.0.0.4,9,PartitionWriter_0,43216,89,599,377,2387,2395,411,46147,130898,128593,43266,0.00420873786407767,2.1468749999621792,8.452431872,1.7673672,0.3754341,2254.0,13.116369312,0.226,0.018
40,1599575047,11.0.0.3,0,PartitionWriter_1,35298,11256,10615,462,651,601,623,46247,230341,227702,35303,0.004057971014492754,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
41,1599575047,11.0.0.3,1,PartitionWriter_1,16652,1896,2047,477,819,743,600,46170,230528,227707,16656,0.004106060606060606,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
42,1599575047,11.0.0.3,2,PartitionWriter_1,9566,1216,1553,461,328,277,495,46237,230446,225237,9568,0.004026315789473684,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
43,1599575047,11.0.0.3,3,PartitionWriter_1,34213,1352,1718,491,1497,1361,607,46194,230554,227711,34218,0.004047619047619047,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
44,1599575047,11.0.0.3,4,PartitionWriter_1,16079,3659,5633,495,460,432,722,46169,230549,227713,16081,0.004117647058823529,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
45,1599575047,11.0.0.3,5,PartitionWriter_1,52024,1140,1787,499,2053,2028,657,46302,230585,227712,52030,0.004274193548387097,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
46,1599575047,11.0.0.3,6,PartitionWriter_1,17032,1445,2017,498,742,744,565,46976,230564,227707,17034,0.004083333333333333,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
47,1599575047,11.0.0.3,7,PartitionWriter_1,23079,1830,3147,509,1075,1062,683,46240,230554,227710,23085,0.004041095890410958,3.556250000001455,16.573849600000003,3.8351053999999998,0.6615287,4363.0,27.919639596,0.234,0.015
