,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599321607,11.0.0.58,0,PartitionWriter_0,533,319,2862,204,0,2,157,46260,70908,68475,534,3590592659.456,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
1,1599321607,11.0.0.58,1,PartitionWriter_0,756,310,2608,190,37,44,171,46235,70987,68475,756,,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
2,1599321607,11.0.0.58,2,PartitionWriter_0,490,288,2567,190,0,1,155,46363,71111,68475,490,,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
3,1599321607,11.0.0.58,3,PartitionWriter_0,838,344,2789,199,34,51,181,46384,70952,68476,838,3590592659.456,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
4,1599321607,11.0.0.58,4,PartitionWriter_0,928,465,2838,189,31,42,169,46254,70996,68480,930,3590592659.456,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
5,1599321607,11.0.0.58,5,PartitionWriter_0,513,315,2852,197,0,1,163,46321,70987,68475,513,,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
6,1599321607,11.0.0.58,6,PartitionWriter_0,1435,317,2953,203,151,181,188,46217,70952,68476,1435,3590592659.456,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
7,1599321607,11.0.0.58,7,PartitionWriter_0,1409,368,3276,212,122,166,198,46230,71111,68480,1409,3590592659.456,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
8,1599321607,11.0.0.58,8,PartitionWriter_0,1261,455,2661,205,97,111,182,46239,70985,68498,1262,3590592659.456,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
9,1599321607,11.0.0.58,9,PartitionWriter_0,13620,58,3015,207,1092,1099,174,46147,71117,70066,13626,3322637983.377418,3.5343749999992724,7.949869056,1.5062083,1.1408575,6869.0,68.840910988,0.225,0.015
10,1599321607,11.0.0.59,0,PartitionWriter_1,2157,564,11191,186,142,124,173,46247,71280,68475,2157,0.005833333333333333,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
11,1599321607,11.0.0.59,1,PartitionWriter_1,1387,208,11953,207,175,147,169,46170,70987,68480,1387,0.006,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
12,1599321607,11.0.0.59,2,PartitionWriter_1,847,212,10393,201,63,49,166,46237,70974,68476,847,0.011,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
13,1599321607,11.0.0.59,3,PartitionWriter_1,2579,187,9146,211,379,318,163,46194,71411,68492,2579,0.005857142857142857,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
14,1599321607,11.0.0.59,4,PartitionWriter_1,1763,546,10326,213,93,86,178,46169,71450,68496,1764,,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
15,1599321607,11.0.0.59,5,PartitionWriter_1,5042,136,11218,218,599,597,182,46302,71442,69562,5044,0.006318181818181818,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
16,1599321607,11.0.0.59,6,PartitionWriter_1,1317,203,9678,199,150,144,159,46976,71471,68477,1317,0.006,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
17,1599321607,11.0.0.59,7,PartitionWriter_1,1786,218,9223,214,227,244,179,46240,71411,68487,1786,0.006,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
18,1599321607,11.0.0.59,8,PartitionWriter_1,715,210,10070,206,42,29,154,46147,71234,68480,715,,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
19,1599321607,11.0.0.59,9,PartitionWriter_1,1514,768,8359,193,6,0,175,46242,71419,68475,1514,0.006,1.5125000000261792,8.184909824,0.8414953000000001,0.2995314,4088.0,27.69356202,0.333,0.017
20,1599321667,11.0.0.58,0,PartitionWriter_0,2710,1369,24260,409,7,17,444,46260,152382,139633,2633,3590592659.456,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
21,1599321667,11.0.0.58,1,PartitionWriter_0,6371,2647,25690,378,92,118,467,46235,152496,139633,6179,3590592659.456,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
22,1599321667,11.0.0.58,2,PartitionWriter_0,2201,886,21685,351,10,22,375,46363,152498,139633,2108,3590592659.456,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
23,1599321667,11.0.0.58,3,PartitionWriter_0,3705,1097,24137,372,103,110,433,46384,152037,139633,3538,3590592659.456,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
24,1599321667,11.0.0.58,4,PartitionWriter_0,3319,1284,21819,366,69,75,406,46254,152485,139633,3209,3590592659.456,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
25,1599321667,11.0.0.58,5,PartitionWriter_0,2530,1117,23140,401,14,24,388,46321,152372,139633,2423,3590592659.456,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
26,1599321667,11.0.0.58,6,PartitionWriter_0,7010,1361,26540,389,380,430,471,46217,151943,139633,6660,3590592659.456,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
27,1599321667,11.0.0.58,7,PartitionWriter_0,8232,1721,29629,399,327,408,559,46230,152499,139633,7859,3452492941.784615,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
28,1599321667,11.0.0.58,8,PartitionWriter_0,7057,2454,26985,411,228,262,469,46239,152484,139633,6808,3427383902.208,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
29,1599321667,11.0.0.58,9,PartitionWriter_0,56234,409,26213,401,2644,2652,476,46147,152499,139633,54742,3220134686.655702,26.32812500001819,33.821253631999994,12.0744087,13.9412481,30850.0,343.73164028800005,1.777,0.022
30,1599321667,11.0.0.59,0,PartitionWriter_1,18462,7980,79337,392,371,335,415,46247,152653,139634,18301,0.00608,20.643749999999287,34.928840704,15.5002967,8.2780582,13410.0,81.71837639599998,1.597,0.027
31,1599321667,11.0.0.59,1,PartitionWriter_1,6672,2678,81624,379,452,410,358,46170,152503,139637,6494,0.0061739130434782605,20.643749999999287,34.928840704,15.5002967,8.2780582,13410.0,81.71837639599998,1.597,0.027
