,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599478920,11.0.0.162,UpdateGen,0,4.5029502949756335,5.519294464,0.5703124312431243,15.19573407340734,23.0,0.050728832,0.181,0.01
2,1599478980,11.0.0.162,UpdateGen,1266715,4.445312500029104,20.592508927999997,0.5544766999999999,15.230615,327.0,0.726078288,0.181,0.01
4,1599479040,11.0.0.162,UpdateGen,2760562,4.959245924545158,40.692400128,0.5425562556255625,15.142705570557053,663.0,1.51110232,0.181,0.01
6,1599479100,11.0.0.162,UpdateGen,4251975,6.3703125000211145,60.825780224,0.6112536999999999,14.6632319,993.0,2.297780112,0.359,0.025
8,1599479160,11.0.0.162,UpdateGen,5648169,7.381363136375484,60.827025408000004,0.6466934693469347,14.087098309830981,1359.0,2.958671808,0.359,0.025
10,1599479220,11.0.0.162,UpdateGen,7035203,6.614062499993466,60.82781184,0.6080317,14.3184544,1722.0,3.610171944,0.359,0.025
12,1599479280,11.0.0.162,UpdateGen,8426817,4.687499999963634,60.862152703999996,0.5580338,15.3260524,2106.0,4.26971084,1.415,0.038
14,1599479340,11.0.0.162,UpdateGen,9905271,4.7078125000189175,60.862152703999996,0.546761,15.0999993,2448.0,5.002718048,1.415,0.038
16,1599479400,11.0.0.162,UpdateGen,11381227,6.706295629578236,60.862152703999996,0.5676735673567356,15.04435793579358,2790.0,5.7153824,1.415,0.038
18,1599479460,11.0.0.162,UpdateGen,12849620,4.867049204932869,60.862283776,0.5660503050305029,14.722618661866186,3157.0,6.384686944,2.079,0.051
20,1599479520,11.0.0.162,UpdateGen,14312679,4.268749999992011,60.86241484799999,0.5314317,15.314327800000001,3530.0,7.048258896,2.079,0.051
22,1599479580,11.0.0.162,UpdateGen,15775242,5.071757175775048,60.862545919999995,0.5987608760876088,15.015302630263024,3898.0,7.75446688,2.079,0.051
24,1599479640,11.0.0.162,UpdateGen,17265268,4.654687500024039,62.473158655999995,0.5685762,15.484402800000002,4272.0,8.48873544,2.079,0.051
26,1599479700,11.0.0.162,UpdateGen,18770482,5.1499999999032156,82.84076441600001,0.5453412,15.2470823,4629.0,9.203752408,2.079,0.051
28,1599479760,11.0.0.162,UpdateGen,20268176,4.115625000013111,102.738608128,0.5263149,15.2661225,4997.0,9.932628048,2.451,0.066
30,1599479820,11.0.0.162,UpdateGen,21767874,4.884374999983251,102.7387392,0.5706971999999999,14.9896241,5366.0,10.622428992,2.451,0.066
32,1599479880,11.0.0.162,UpdateGen,23255585,4.88437499996509,102.7387392,0.5662458,15.0591129,5739.0,11.326335968,2.451,0.066
34,1599479940,11.0.0.162,UpdateGen,24711974,5.545312500016763,102.73906688,0.5902829,14.969795,6100.0,11.98742368,2.451,0.066
36,1599480000,11.0.0.162,UpdateGen,26119494,6.840624999931606,102.73913241599999,0.5754169,14.7461972,6484.0,12.689148576,2.451,0.066
38,1599480060,11.0.0.162,UpdateGen,27589209,4.11093749999057,102.772752384,0.516388,15.328246400000001,6857.0,13.428201424,3.039,0.08
40,1599480120,11.0.0.162,UpdateGen,29091929,4.060937500034925,101.229248512,0.5026168,15.3438746,7199.0,14.091679224,3.039,0.08
42,1599480180,11.0.0.162,UpdateGen,30590729,4.340624999967986,101.229248512,0.5409741,15.414943300000001,7545.0,14.78696084,3.039,0.08
44,1599480240,11.0.0.162,UpdateGen,32088969,4.179480448089919,101.22931404799999,0.5391766176617662,15.21990089008901,7896.0,15.479977296,3.039,0.08
