,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599272947,11.0.0.32,0,PartitionWriter_1,11518,4328,4333,353,244,222,358,46247,122898,119422,11520,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
1,1599272947,11.0.0.32,1,PartitionWriter_1,4046,528,806,340,311,277,308,46170,122645,119430,4049,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
2,1599272947,11.0.0.32,2,PartitionWriter_1,2452,479,849,353,108,80,299,46237,122486,116814,2454,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
3,1599272947,11.0.0.32,3,PartitionWriter_1,8138,383,727,351,788,743,293,46194,122867,120798,8144,3411063026.4833503,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
4,1599272947,11.0.0.32,4,PartitionWriter_1,6086,1776,2843,370,162,150,378,46169,122844,121711,6109,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
5,1599272947,11.0.0.32,5,PartitionWriter_1,15121,242,755,363,1279,1276,316,46302,122867,121672,15125,3427383902.208091,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
6,1599272947,11.0.0.32,6,PartitionWriter_1,4070,463,824,357,336,317,314,46976,122697,119381,4072,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
7,1599272947,11.0.0.32,7,PartitionWriter_1,5442,513,862,381,509,497,343,46240,122830,119405,5444,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
8,1599272947,11.0.0.32,8,PartitionWriter_1,4455,1377,2111,359,65,50,369,46147,122891,121667,4459,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
9,1599272947,11.0.0.32,9,PartitionWriter_1,2586,1057,1059,359,29,10,315,46242,122697,117903,2588,3590592659.456,2.7062499999829015,6.304653312,2.4803106,0.3766684,1652.0,6.489020287999999,0.3,0.019
10,1599272947,11.0.0.33,0,PartitionWriter_0,227,146,45,75,0,2,37,46260,57137,54003,227,0.004,2.2593749999941792,5.596860416,1.9180963999999998,0.41032979999999997,593.0,5.526065872,0.223,0.015
