,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1599316447,11.0.0.198,UpdateGen,11411,0.3906250000000142,5.526011904,0.019805200000000002,0.200356,218.0,0.442382584,0.152,0.01
3,1599316507,11.0.0.198,UpdateGen,56982,0.6656250000378492,5.5267328,0.0523918,0.9667761,539.0,1.107161184,0.152,0.01
5,1599316567,11.0.0.198,UpdateGen,177753,0.8406250000734872,6.198411264,0.07844519999999999,1.7324815,868.0,1.763636712,0.152,0.01
7,1599316627,11.0.0.198,UpdateGen,373537,1.1515624999447027,9.017376768,0.0982708,2.505091,1190.0,2.422239888,0.152,0.01
9,1599316687,11.0.0.198,UpdateGen,645479,1.540625000006898,13.178978304000001,0.1259875,3.2727144,1514.0,3.066079932,0.301,0.023
11,1599316747,11.0.0.198,UpdateGen,992500,2.10468750001381,15.259942912000001,0.1754945,3.9869317,1846.0,3.656970776,0.301,0.023
13,1599316807,11.0.0.198,UpdateGen,1413673,2.306250000001455,15.260401664000002,0.2043948,4.7741551,2184.0,4.333258872,0.301,0.023
15,1599316867,11.0.0.198,UpdateGen,1910720,2.014062500020387,19.52227328,0.20702379999999998,5.5921902,2500.0,5.004648448,0.301,0.023
17,1599316927,11.0.0.198,UpdateGen,2483066,2.203124999987267,27.340521472,0.2425065,6.3380064,2823.0,5.664265272,0.301,0.023
