,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599528420,11.0.0.81,UpdateGen,2805402,8.628124999959269,41.398263807999996,0.7863213,18.60047,535.0,1.105957792,0.134,0.01
2,1599528480,11.0.0.81,UpdateGen,4662181,15.790625000026935,61.061554175999994,0.7917458,18.3493182,881.0,1.781324368,0.318,0.022
4,1599528540,11.0.0.81,UpdateGen,6346266,11.029687500031287,61.062471679999994,0.8258608000000001,18.0318105,1236.0,2.405011136,0.318,0.022
6,1599528600,11.0.0.81,UpdateGen,8166357,6.353124999895954,61.063454719999996,0.7547583,19.1510854,1584.0,3.281923032,0.318,0.022
8,1599528660,11.0.0.81,UpdateGen,10026251,6.648437500134634,61.09786112,0.7714584,18.9452099,1918.0,4.001340848,1.342,0.032
10,1599528720,11.0.0.81,UpdateGen,11896534,6.6265624999505235,61.098123264,0.7674294,19.0057887,2242.0,4.69717284,1.342,0.032
12,1599528780,11.0.0.81,UpdateGen,13766153,6.946875000066953,61.0981888,0.7958478,18.9091873,2578.0,5.375424536,1.906,0.041
14,1599528840,11.0.0.81,UpdateGen,15631102,6.368749999965047,61.0981888,0.7774269,19.0918901,2903.0,6.03688404,1.906,0.041
16,1599528900,11.0.0.81,UpdateGen,17505408,6.184375000029831,66.06424473599999,0.7437306,19.0060905,3242.0,6.690826872,1.906,0.041
18,1599528960,11.0.0.81,UpdateGen,19382207,6.312500000094573,91.163090944,0.7860239,19.085573399999998,3573.0,7.344650008,1.906,0.041
20,1599529020,11.0.0.81,UpdateGen,21257174,7.023437500029118,116.26187161600001,0.8163279,18.9247483,3907.0,8.02065744,1.906,0.041
22,1599529080,11.0.0.81,UpdateGen,23125345,5.903124999895226,128.03954278400002,0.741881,18.9772533,4250.0,8.73204784,2.336,0.056
24,1599529140,11.0.0.81,UpdateGen,24995754,6.150000000070577,128.03954278400002,0.7861755,19.1947093,4593.0,9.400046056,2.336,0.056
26,1599529200,11.0.0.81,UpdateGen,26879669,6.106250000084387,128.039673856,0.7423939,19.1744176,4940.0,10.138593184,2.336,0.056
28,1599529260,11.0.0.81,UpdateGen,28762969,5.800000000035681,128.039673856,0.7271966999999999,19.080504,5285.0,10.916273968,2.336,0.056
30,1599529320,11.0.0.81,UpdateGen,30640069,5.934375000033469,128.039936,0.7174452,19.121847199999998,5633.0,11.660724048,2.336,0.056
32,1599529380,11.0.0.81,UpdateGen,32521409,5.817187499997075,128.14073036800002,0.7154305,19.1319352,5964.0,12.36841844,3.096,0.068
34,1599529440,11.0.0.81,UpdateGen,34393709,5.8234375000211145,128.14079590400002,0.7424537,18.9238784,6301.0,13.08075544,3.096,0.068
36,1599529500,11.0.0.81,UpdateGen,36264709,5.903124999913416,128.14086144,0.7119327,19.0844771,6633.0,13.808501208,3.096,0.068
38,1599529560,11.0.0.81,UpdateGen,38135261,6.00937499988504,128.140926976,0.7340915,18.9955876,6969.0,14.5571742,3.096,0.068
40,1599529620,11.0.0.81,UpdateGen,40010961,5.753125000010172,128.14099251200003,0.6961801,19.0013664,7316.0,15.316080936,3.096,0.068
42,1599529680,11.0.0.81,UpdateGen,41884926,6.323437499995606,127.939796992,0.7550603,19.0635329,7653.0,16.077473984,3.68,0.079
44,1599529740,11.0.0.81,UpdateGen,43764426,5.845312499968713,127.939796992,0.7263447,19.0974636,7988.0,16.843452352,3.68,0.079
46,1599529800,11.0.0.81,UpdateGen,45648426,5.842187500074942,127.939796992,0.7327713,19.3140322,8321.0,17.579965088,3.68,0.079
48,1599529860,11.0.0.81,UpdateGen,47541626,5.962499999968728,127.93986252799999,0.7258454,19.090780300000002,8647.0,18.343959296,3.68,0.079
50,1599529920,11.0.0.81,UpdateGen,49426626,5.717187499903972,127.93986252799999,0.6931953000000001,18.9917342,8971.0,19.10519024,3.68,0.079
52,1599529980,11.0.0.81,UpdateGen,51306498,5.954687499888649,128.30896128,0.6980201,19.075766899999998,9292.0,19.860815248,4.19,0.092
54,1599530040,11.0.0.81,UpdateGen,53187598,5.762499999873398,128.309026816,0.7236151999999999,19.0578138,9621.0,20.63603624,4.19,0.092
56,1599530100,11.0.0.81,UpdateGen,55069398,5.885937500024738,128.309026816,0.7383632,18.9682249,9944.0,21.34734972,4.19,0.092
58,1599530160,11.0.0.81,UpdateGen,56948498,5.981250000040745,128.309026816,0.7247800999999999,19.3339378,10273.0,22.07317632,4.19,0.092
60,1599530220,11.0.0.81,UpdateGen,58835598,5.7000000000152795,128.30928896,0.6894093,18.9457476,10600.0,22.79143528,4.19,0.092
62,1599530280,11.0.0.81,UpdateGen,60717350,6.051562499997061,128.47706112,0.7361666,19.1029397,10941.0,23.5585456,4.606,0.102
64,1599530340,11.0.0.81,UpdateGen,62601450,6.659374999944703,128.47712665600002,0.7870888,19.0389577,11287.0,24.334970832,4.606,0.102
66,1599530400,11.0.0.81,UpdateGen,64486150,5.673437499917782,128.47712665600002,0.7640442,18.9704556,11625.0,25.046829608,4.606,0.102
68,1599530460,11.0.0.81,UpdateGen,66361150,5.92187499985809,128.47712665600002,0.7629324000000001,18.8539228,11963.0,25.735086336,4.606,0.102
