,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599473820,11.0.0.132,UpdateGen,671550,5.048317331732449,10.425868288,0.5988550855085508,15.2911500150015,185.0,0.443300384,0.166,0.009
2,1599473880,11.0.0.132,UpdateGen,2172566,4.970440455936199,30.760771583999997,0.5557040295970403,15.373224377562245,523.0,1.2124996,0.166,0.009
4,1599473940,11.0.0.132,UpdateGen,3675981,9.146874999896681,51.095281664000005,0.7028341,14.483730900000001,865.0,1.98279192,0.166,0.009
6,1599474000,11.0.0.132,UpdateGen,5122969,6.420312499994907,61.095026688,0.5953949000000001,14.335087300000001,1215.0,2.674724992,0.341,0.022
8,1599474060,11.0.0.132,UpdateGen,6544346,7.428125000024011,61.096402944,0.6530283,14.5387156,1585.0,3.301284248,0.341,0.022
10,1599474120,11.0.0.132,UpdateGen,7969964,5.336028896996041,61.097058304,0.5887928207179283,15.023677332266773,1927.0,3.970673328,0.341,0.022
12,1599474180,11.0.0.132,UpdateGen,9429292,5.978152184828815,61.130612736,0.6121360863913609,14.779691430856916,2281.0,4.645804296,1.321,0.032
14,1599474240,11.0.0.132,UpdateGen,10891762,5.946905309469074,61.130612736,0.6114139586041396,14.804874712528749,2634.0,5.329635152,1.321,0.032
16,1599474300,11.0.0.132,UpdateGen,12336194,6.131261873766036,60.3588608,0.62506399360064,14.366368263173683,2986.0,6.01556136,1.321,0.032
18,1599474360,11.0.0.132,UpdateGen,13759293,5.3047820218363455,61.130678272000004,0.5906643335666434,14.880481351864814,3343.0,6.677160864,1.925,0.041
20,1599474420,11.0.0.132,UpdateGen,15197879,4.287696230377691,61.131202560000006,0.5416712328767124,15.272987301269874,3683.0,7.360923784,1.925,0.041
22,1599474480,11.0.0.132,UpdateGen,16681531,4.864201079884026,60.158124032,0.5734241575842416,15.307506449355065,4006.0,8.073239768,1.925,0.041
24,1599474540,11.0.0.132,UpdateGen,18166802,4.8720127987921416,75.2912384,0.5597159284071593,15.297026697330269,4329.0,8.824350712,1.925,0.041
26,1599474600,11.0.0.132,UpdateGen,19662576,4.359564043535997,95.625289728,0.5432638736126388,15.006472752724727,4654.0,9.574725288,1.925,0.041
28,1599474660,11.0.0.132,UpdateGen,21163634,4.323630136984107,102.537568256,0.5426155384461554,15.295173182681731,4982.0,10.306888912,2.399,0.053
30,1599474720,11.0.0.132,UpdateGen,22662785,5.714062499955588,102.537633792,0.5987235,14.9087555,5316.0,11.055849296,2.399,0.053
32,1599474780,11.0.0.132,UpdateGen,24129734,9.580916908274247,102.53769932799999,0.7275614438556145,14.258314668533147,5658.0,11.77839596,2.399,0.053
34,1599474840,11.0.0.132,UpdateGen,25527414,8.771875000020373,102.537764864,0.7028478,14.4506794,6020.0,12.363316104,2.399,0.053
36,1599474900,11.0.0.132,UpdateGen,26942889,4.270312500084415,102.53783039999999,0.5448414,15.3516869,6395.0,12.994518536,2.399,0.053
38,1599474960,11.0.0.132,UpdateGen,28439209,4.301562500040745,101.631860736,0.5559709,15.449926,6727.0,13.714219512,3.075,0.067
40,1599475020,11.0.0.132,UpdateGen,29948489,4.267187500026921,101.63212288,0.5434124,15.4847069,7052.0,14.459793376,3.075,0.067
42,1599475080,11.0.0.132,UpdateGen,31456009,4.2984374999469,101.63218841599999,0.5389224,15.342949,7377.0,15.202134264,3.075,0.067
44,1599475140,11.0.0.132,UpdateGen,32959129,4.403125000026165,101.632319488,0.5473962,15.2467099,7704.0,15.936058392,3.075,0.067
46,1599475200,11.0.0.132,UpdateGen,34460969,4.639062500027663,101.632385024,0.5611863,15.2366677,8033.0,16.662780504,3.075,0.067
