,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599326407,11.0.0.180,2,0,0.49375000002326885,5.522505728,0.0194411,0.0610767,254.0,5.065412159999999,0.147,0.013
1,1599326407,11.0.0.182,3,0,0.8968750000030923,5.522087936,0.0078584,0.0228148,255.0,5.054021823999999,0.094,0.01
2,1599326467,11.0.0.180,2,14695,0.4796875000010914,5.597884416,0.07983319999999999,0.1682767,671.0,5.25923272,0.353,0.027
3,1599326467,11.0.0.181,1,0,0.5374999999821739,5.521915904,0.1220054,0.2459104,262.0,5.077427136000001,0.155,0.01
4,1599326467,11.0.0.182,3,14773,0.48750000000835314,5.597257728000001,0.0576712,0.1312418,648.0,5.252987088,0.294,0.022
5,1599326467,11.0.0.183,0,0,0.40468749999492104,5.5222190079999995,0.0750041,0.1647632,259.0,5.058242912,0.124,0.009
6,1599326527,11.0.0.180,2,72937,0.5671875000007276,5.599260672000001,0.2935971,0.905547,1548.0,5.987935208,0.353,0.027
7,1599326527,11.0.0.181,1,14722,0.5640624999978172,5.597360128,0.3255035,1.0388492,680.0,5.28030284,0.4,0.023
8,1599326527,11.0.0.182,3,73731,0.5125000000089273,5.598633984,0.26812159999999996,0.8376840999999999,1490.0,5.912692052,0.294,0.022
9,1599326527,11.0.0.183,0,15004,0.5437500000016371,5.598175232,0.282398,0.884694,663.0,5.271919152,0.315,0.022
10,1599326587,11.0.0.180,2,190653,0.7843749999756398,8.18354176,0.4952265,1.5211763,2556.0,7.183966648,0.353,0.027
11,1599326587,11.0.0.181,1,72502,0.8109375000094445,5.598670848,0.5370344,1.6643582,1505.0,5.907431684,0.4,0.023
12,1599326587,11.0.0.182,3,190937,0.7312499999761854,8.48490496,0.4646729,1.4234593999999998,2469.0,7.044968208,0.294,0.022
13,1599326587,11.0.0.183,0,73988,0.7812500000136424,5.599420416,0.4893443,1.5002232,1503.0,5.969047456,0.315,0.022
14,1599326647,11.0.0.180,2,366577,1.0125000000061988,12.1773056,0.699976,1.9269697,3646.0,8.787969344,0.353,0.027
15,1599326647,11.0.0.181,1,190326,1.1499999999796273,8.04886528,0.7306263000000001,2.0883064,2549.0,7.094630536,0.4,0.023
16,1599326647,11.0.0.182,3,366961,1.10624999998889,12.613083136,0.661274,1.8465939,3477.0,8.576028608,0.294,0.022
17,1599326647,11.0.0.183,0,190410,0.9734375000243602,8.452005888,0.6839959,1.9409769,2526.0,7.160984332,0.315,0.022
18,1599326707,11.0.0.180,2,600362,1.0000000000081712,17.647136768,0.8880499000000001,2.7195881,4860.0,10.770722452000001,0.353,0.027
19,1599326707,11.0.0.181,1,366995,1.0593750000316646,12.176846848,0.9540582,2.809881,3761.0,8.748938976000002,0.4,0.023
20,1599326707,11.0.0.182,3,601111,1.2718749999930878,18.015412224,0.8716442,2.5552077,4586.0,10.466560284,0.294,0.022
21,1599326707,11.0.0.183,0,366892,1.0093750000260115,12.579463168,0.8716786,2.5841657999999996,3590.0,8.707548232,0.315,0.022
22,1599326767,11.0.0.180,2,892118,1.6187500000342254,20.197535744,1.1070738999999998,3.4283391,6284.0,13.409453808,0.691,0.039
23,1599326767,11.0.0.181,1,603091,1.4718749999974108,17.612926976,1.1409124,3.4204321,5086.0,10.798170416000001,0.4,0.023
24,1599326767,11.0.0.182,3,895271,1.7062499999837968,19.827810304,1.0654763,3.3705117999999996,5895.0,13.226966336,0.568,0.033
25,1599326767,11.0.0.183,0,603079,1.38124999999944,18.015543296,1.0638356,3.4266046,4738.0,10.660390044,0.315,0.022
26,1599326827,11.0.0.180,2,1244941,1.8218750000050647,20.19792896,1.2609171000000001,1.6778868,7793.0,17.060580864000002,0.691,0.039
27,1599326827,11.0.0.181,1,897449,2.6437499999974534,20.062466048,1.3566615,5.9129717,6659.0,13.493754547999998,0.716,0.032
28,1599326827,11.0.0.182,3,1245780,1.973437500005275,19.828137984,1.2422274,1.8628745,7334.0,16.907722208,0.568,0.033
29,1599326827,11.0.0.183,0,895529,1.5515625000125652,19.894984704,1.2495581,1.7915744,6165.0,13.233585876,0.631,0.034
