,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1599322507,11.0.0.87,UpdateGen,15837,0.415625000032378,5.52628224,0.0197182,0.2012606,292.0,0.600150416,0.145,0.01
3,1599322567,11.0.0.87,UpdateGen,79405,0.6624999999894499,5.526872064,0.0530017,0.9684485,618.0,1.300202832,0.145,0.01
5,1599322627,11.0.0.87,UpdateGen,218444,0.7171875000130967,6.869639168,0.0758103,1.7413843999999998,946.0,1.981214976,0.145,0.01
7,1599322687,11.0.0.87,UpdateGen,432570,1.0499999999956344,10.125008896,0.0906261,2.5045489,1266.0,2.708972632,0.145,0.01
9,1599322747,11.0.0.87,UpdateGen,721972,1.7468749999716096,14.823481344,0.15024410000000002,3.2835668,1595.0,3.46689692,0.291,0.022
11,1599322807,11.0.0.87,UpdateGen,1086981,2.2640625000167347,14.824398848,0.1901011,4.0170218,1936.0,4.252853368,0.291,0.022
13,1599322867,11.0.0.87,UpdateGen,1526869,2.2328125000513097,14.825906176,0.1937664,4.769349,2273.0,5.048441272,0.291,0.022
