,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598959147,11.0.0.140,2,0,0.33437499999308784,5.5137853439999995,0.0064642,0.0080096,339.0,12.247596031999999,0.164,0.011
1,1598959147,11.0.0.142,0,0,0.42343750000098623,5.514027008,0.006531100000000001,0.0079501,336.0,12.085632,0.078,0.009
2,1598959207,11.0.0.140,2,12978,0.2843749999942702,5.527875584,0.060063,0.2562831,686.0,12.450674432,0.164,0.011
3,1598959207,11.0.0.141,3,0,0.3937500000029104,5.513486336,0.0563673,0.2383297,339.0,12.248214016,0.184,0.015
4,1598959207,11.0.0.142,0,13104,0.25937500000509317,5.5945666560000005,0.0567138,0.2397349,684.0,12.3101352,0.266,0.021
5,1598959207,11.0.0.143,1,0,0.39218750000600267,5.514027008,0.0607048,0.2577126,336.0,12.097361408,0.112,0.01
6,1598959267,11.0.0.140,2,53475,0.3796874999989086,5.5291863039999996,0.1612772,0.7049466999999999,1413.0,12.998493216,0.164,0.011
7,1598959267,11.0.0.141,3,12882,0.41406250000135003,5.527904256,0.16160670000000002,0.7056927,699.0,12.447900576,0.184,0.015
8,1598959267,11.0.0.142,0,53439,0.3687500000023505,5.595680768,0.16955220000000001,0.7403417,1452.0,12.894346775999999,0.266,0.021
9,1598959267,11.0.0.143,1,13197,0.36875000000804903,5.595815936,0.16245510000000002,0.7065186,687.0,12.286329568000001,0.259,0.025
10,1598959327,11.0.0.140,2,121971,0.4796875000056673,7.509225472000001,0.2646321,1.1780103,2293.0,13.82048698,0.164,0.011
11,1598959327,11.0.0.141,3,52902,0.560937500000577,5.528756223999999,0.2558199,1.1366196000000002,1383.0,12.953103072,0.184,0.015
12,1598959327,11.0.0.142,0,121689,0.45625000000315197,6.6700124160000005,0.2646435,1.1774228,2367.0,13.78005378,0.266,0.021
13,1598959327,11.0.0.143,1,53460,0.4671875000087766,5.59673344,0.2614188,1.1689207,1370.0,12.792086272,0.259,0.025
14,1598959387,11.0.0.140,2,218520,0.5859374999954525,10.529714176,0.3650651,1.642793,3226.0,14.887885244,0.164,0.011
15,1598959387,11.0.0.141,3,121596,0.5781249999972573,7.441948672,0.35802059999999997,1.6159765,2227.0,13.745133255999999,0.184,0.015
16,1598959387,11.0.0.142,0,217866,0.5687499999976211,9.656946688000001,0.3606457,1.622264,3340.0,14.929539219999999,0.266,0.021
17,1598959387,11.0.0.143,1,121689,0.5390625000074891,6.167486464,0.364585,1.6506635,2219.0,13.57822428,0.259,0.025
18,1598959447,11.0.0.140,2,343413,0.6640624999976978,15.631101952,0.46367590000000003,2.0974955,4230.0,16.221973964,0.326,0.025
19,1598959447,11.0.0.141,3,218247,0.6578124999953019,10.529415168,0.4582603,2.0781433000000002,3171.0,14.772166636,0.184,0.015
20,1598959447,11.0.0.142,0,344166,0.6421874999989541,13.617549312,0.46628640000000005,2.1270694,4337.0,16.329323912,0.266,0.021
21,1598959447,11.0.0.143,1,219132,0.6458729127086826,9.355812863999999,0.45709079092090793,2.0895683431656837,3147.0,14.623748504,0.259,0.025
22,1598959507,11.0.0.140,2,496992,0.9249999999997272,15.631429632,0.5707368,2.544619,5359.0,17.908040324,0.326,0.025
23,1598959507,11.0.0.141,3,343149,0.7234375000018503,15.429607423999999,0.5574376999999999,2.5683884,4187.0,16.054693304,0.352,0.03
24,1598959507,11.0.0.142,0,498243,0.7984374999921329,16.335785984,0.562026,2.5751518,5487.0,18.052204372,0.59,0.032
25,1598959507,11.0.0.143,1,343725,0.8390624999936023,13.148512256,0.5693673,2.570664,4121.0,15.909930752000001,0.259,0.025
26,1598959567,11.0.0.140,2,678948,1.3640624999993776,15.632347136,0.6596404,3.3997058,6722.0,20.089864464,0.326,0.025
27,1598959567,11.0.0.141,3,496800,1.028125000007094,15.430066175999999,0.6877418000000001,3.2002648,5213.0,17.521743676,0.352,0.03
28,1598959567,11.0.0.142,0,680439,1.2781250000000455,16.336703488,0.6588123,3.29391,6751.0,20.08405178,0.59,0.032
29,1598959567,11.0.0.143,1,496434,1.078124999997982,18.350104576,0.6430927,3.3542744,5147.0,17.4266918,0.621,0.037
30,1598959627,11.0.0.140,2,889428,1.006250000004897,18.518290431999997,0.7568498,3.454787,8061.0,22.31799938,0.326,0.025
31,1598959627,11.0.0.141,3,679977,0.9593749999998948,15.430524927999999,0.7650968,3.5265807999999996,6376.0,19.303784483999998,0.352,0.03
32,1598959627,11.0.0.142,0,890412,1.06406250000191,16.337096704,0.762751,3.4814797000000004,7968.0,22.213681656,0.59,0.032
33,1598959627,11.0.0.143,1,678564,1.3770497950238791,18.350628864,0.7772404759524048,3.4637817218278175,6260.0,19.206436848000003,0.621,0.037
