,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1598959207,11.0.0.148,UpdateGen,0,0.39531250000209184,5.514027008,0.0195489,0.19932060000000001,13.0,0.02216064,0.075,0.008
3,1598959267,11.0.0.148,UpdateGen,17384,0.5687499999999233,5.52628224,0.036356599999999996,0.5787994000000001,321.0,0.752663752,0.075,0.008
5,1598959327,11.0.0.148,UpdateGen,71074,0.6203124999956202,5.526544384,0.0542435,0.9583257,647.0,1.465898784,0.075,0.008
7,1598959387,11.0.0.148,UpdateGen,162308,0.8078125000042462,6.29895168,0.06777910000000001,1.3360756,981.0,2.148347864,0.258,0.024
9,1598959447,11.0.0.148,UpdateGen,291251,0.7421874999817959,6.29927936,0.0774854,1.7237536,1315.0,2.812351256,0.258,0.024
11,1598959507,11.0.0.148,UpdateGen,458144,0.7734374999927098,7.60868864,0.0871684,2.1023672999999996,1654.0,3.467791088,0.258,0.024
13,1598959567,11.0.0.148,UpdateGen,662814,0.904687500010354,10.562068479999999,0.09097910000000001,2.4969889,1989.0,4.069636064,0.258,0.024
15,1598959627,11.0.0.148,UpdateGen,905970,1.2046874999941792,14.220353536000001,0.1139227,2.8643727,2309.0,4.675347324,0.258,0.024
