,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599276607,11.0.0.66,1,18786,0.47656249998001954,5.529145344,0.1307224,0.5489139000000001,730.0,5.327646816000001,0.138,0.009
1,1599276607,11.0.0.67,3,18963,0.546875000009095,5.529485312,0.11932530000000001,0.4970458,704.0,5.321688248,0.2,0.013
2,1599276607,11.0.0.68,0,1173,0.6328124999981952,5.590462464000001,0.1993425,0.8448091,85.0,0.03384496,0.208,0.023
3,1599276607,11.0.0.69,2,19503,1.6249999999763673,5.596557312000001,0.22789279999999998,0.9605421,743.0,5.3336939679999995,0.291,0.017
4,1599276667,11.0.0.66,1,104076,0.7359374999896318,6.40247808,0.4538331,1.9456084,1664.0,6.269261352,0.138,0.009
5,1599276667,11.0.0.67,3,104355,0.770312500021646,6.402818047999999,0.44264929999999997,1.8998783000000001,1659.0,6.324940120000001,0.2,0.013
6,1599276667,11.0.0.68,0,19008,0.8171874999788997,5.596491776000001,0.5128028,2.2021681,498.0,0.286744312,0.208,0.023
7,1599276667,11.0.0.69,2,104310,0.8406250000189033,5.798801407999999,0.5362085,2.3038523,1692.0,6.278357608,0.291,0.017
8,1599276727,11.0.0.66,1,275289,1.0171875000196309,11.268329472,0.7669566,3.3302883,2716.0,7.801994860000001,0.138,0.009
9,1599276727,11.0.0.67,3,276138,1.0234374999981668,11.100962816000001,0.7673169,3.3289186,2720.0,7.99013154,0.2,0.013
10,1599276727,11.0.0.68,0,104232,1.16562500000326,6.000062464,0.8524874,3.6662801000000003,1401.0,1.178787392,0.208,0.023
11,1599276727,11.0.0.69,2,274080,1.124999999983629,10.698207232000001,0.8455366999999999,3.6608516,2778.0,7.856511788000001,0.291,0.017
12,1599276787,11.0.0.66,1,531966,1.226562499991843,18.281865216,1.0576973,4.663033,3936.0,10.096907752,0.327,0.021
13,1599276787,11.0.0.67,3,532398,1.2890625000045617,18.248441856,1.0805136000000002,4.7200508,3910.0,10.178585984,0.2,0.013
14,1599276787,11.0.0.68,0,275673,1.4015624999683496,10.731630592,1.1560142,5.031633599999999,2456.0,2.6984341599999997,0.208,0.023
15,1599276787,11.0.0.69,2,527631,1.4312500000142023,17.711607807999997,1.180948,5.1450762999999995,4226.0,10.116509128,0.291,0.017
16,1599276847,11.0.0.66,1,870384,2.7140624999992724,18.282258432,1.4127714,6.040384400000001,5393.0,13.4143404,0.327,0.021
17,1599276847,11.0.0.67,3,872661,2.5750000000061704,25.094004736,1.4109945,6.0322369,5389.0,13.87454764,0.423,0.024
18,1599276847,11.0.0.68,0,532701,1.8515625000054428,17.812271103999997,1.4483325,6.306453,3597.0,4.729814504,0.208,0.023
19,1599276847,11.0.0.69,2,866569,2.2125000000051074,26.906308608,1.4840453,6.4215723,5908.0,13.177555064,0.631,0.027
