,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1598964667,11.0.0.189,2,2940,0.7515624999984993,5.592997888,0.0587979,0.2467239,341.0,5.095183264,0.204,0.022
1,1598964667,11.0.0.190,3,2781,0.8718750000059714,5.592797184,0.0569669,0.2374686,346.0,5.10415376,0.274,0.021
2,1598964667,11.0.0.191,1,3069,0.6328124999845386,5.59314944,0.0626752,0.2642475,334.0,5.109136639999999,0.23,0.022
3,1598964667,11.0.0.192,0,2739,1.0093749999998636,5.592403968,0.0536349,0.2173277,332.0,5.098404064,0.286,0.023
4,1598964727,11.0.0.189,2,23124,0.3921874999980446,5.596274688,0.1610125,0.7023618,784.0,5.37002036,0.204,0.022
5,1598964727,11.0.0.190,3,22599,0.41718749999972715,5.59613952,0.1675104,0.730778,810.0,5.38660728,0.274,0.021
6,1598964727,11.0.0.191,1,22689,0.7531249999897369,5.596950528000001,0.1597238,0.6864968,789.0,5.409465207999999,0.23,0.022
7,1598964727,11.0.0.192,0,23091,0.5500000000017877,5.596073984,0.1596436,0.6941957,781.0,5.402526624,0.286,0.023
8,1598964787,11.0.0.189,2,71277,0.5421874999967713,5.865234432,0.26243890000000003,1.1656898999999998,1533.0,5.9570557399999995,0.204,0.022
9,1598964787,11.0.0.190,3,71106,0.5640625000057753,5.596729344000001,0.2579137,1.1499408999999998,1614.0,6.0733900720000005,0.274,0.021
10,1598964787,11.0.0.191,1,71046,0.5187500000124601,5.597540352,0.2659825,1.1799881,1575.0,6.055546412,0.23,0.022
11,1598964787,11.0.0.192,0,71841,0.4593750000037744,5.596729344000001,0.26258859999999995,1.1713915,1563.0,6.079782996,0.286,0.023
12,1598964847,11.0.0.189,2,148440,0.635937499995407,8.684265472,0.3619835,1.6251058999999999,2436.0,6.834552411999999,0.204,0.022
13,1598964847,11.0.0.190,3,146874,0.6359374999988177,7.845335039999999,0.3673133,1.6540834,2538.0,6.989781244,0.274,0.021
14,1598964847,11.0.0.191,1,147738,0.6593749999979082,7.8460805119999995,0.3604935,1.6117888999999999,2428.0,6.900638724,0.23,0.022
15,1598964847,11.0.0.192,0,148833,0.5531249999944521,7.9459328000000005,0.3592571,1.6233818,2526.0,7.0517256239999995,0.286,0.023
16,1598964907,11.0.0.189,2,252891,0.685937499999909,11.973124096000001,0.45697990000000005,2.0701502,3389.0,7.9396954719999995,0.204,0.022
17,1598964907,11.0.0.190,3,251400,0.859374999997712,11.23485696,0.4658926,2.1344312999999997,3520.0,8.130266028,0.274,0.021
18,1598964907,11.0.0.191,1,252861,0.6640624999931646,11.269353471999999,0.4662328,2.0975852,3400.0,8.01965372,0.23,0.022
19,1598964907,11.0.0.192,0,254256,0.651562500003152,11.335520256,0.4626551,2.1005301000000003,3523.0,8.249803212,0.286,0.023
20,1598964967,11.0.0.189,2,385878,0.9218750000047748,16.201310208,0.5687596,2.5340342000000002,4383.0,9.328331124,0.462,0.032
21,1598964967,11.0.0.190,3,385365,0.9671874999958163,16.067350528,0.5648481,2.5277351,4581.0,9.564759704,0.576,0.031
22,1598964967,11.0.0.191,1,385383,0.7937499999957254,15.564976128,0.5634157,2.5448031,4411.0,9.34845582,0.528,0.035
23,1598964967,11.0.0.192,0,387135,1.4750000000003496,16.134262784,0.5559286,2.5260247999999996,4568.0,9.752098968,0.618,0.032
24,1598965027,11.0.0.189,2,548490,1.2765624999985903,16.201637887999997,0.6770404,3.0113497999999996,5487.0,11.121664547999998,0.462,0.032
25,1598965027,11.0.0.190,3,546186,1.2531249999984055,16.067547135999998,0.6795526999999999,3.025858,5825.0,11.509184403999999,0.576,0.031
26,1598965027,11.0.0.191,1,547074,0.9953124999947391,15.565172736000001,0.6687883,3.0196704,5572.0,11.107609276000002,0.528,0.035
27,1598965027,11.0.0.192,0,547272,1.035937500007563,16.134524928,0.6623536999999999,2.9993613,5844.0,11.706941764,0.618,0.032
28,1598965087,11.0.0.189,2,738042,1.446874999994634,16.203014143999997,0.7905824,3.3807051,6644.0,13.389748608,0.462,0.032
29,1598965087,11.0.0.190,3,736062,1.4859375000003041,16.068530176,0.7798440999999999,3.486973,6971.0,13.772905948,0.576,0.031
30,1598965087,11.0.0.191,1,736350,1.2593749999905555,15.566286848,0.7561241999999999,3.4051016,6666.0,13.113259884,0.528,0.035
31,1598965087,11.0.0.192,0,737535,1.1374999999986812,16.135901184,0.774746,3.5039214,7058.0,13.944814496,0.618,0.032
32,1598965147,11.0.0.189,2,955227,1.0250000000041695,18.317402112,0.8596189000000001,3.9586869,7759.0,15.767576255999998,0.462,0.032
33,1598965147,11.0.0.190,3,954876,0.9718750000047294,17.847046144,0.8417158,3.9117628,8176.0,16.130149276,0.576,0.031
34,1598965147,11.0.0.191,1,952383,1.0249999999996504,19.358199808000002,0.85036,3.8967129,7762.0,15.167017028,0.528,0.035
35,1598965147,11.0.0.192,0,954645,1.0156250000011227,17.847439360000003,0.8307883,3.8889259,8213.0,16.084184364,0.618,0.032
