,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599005827,11.0.0.14,2,0,0.3921874999980588,5.516058624,0.0062626,0.011755799999999999,315.0,10.817889280000001,0.092,0.01
1,1599005827,11.0.0.15,0,0,0.47500000000071907,5.517131775999999,0.0071861,0.0157634,22.0,0.012514431999999999,0.166,0.011
2,1599005827,11.0.0.17,1,0,0.4062500000009095,5.5169024,0.0076928000000000005,0.012361200000000001,21.0,0.012077888,0.143,0.01
3,1599005887,11.0.0.14,2,121356,0.8062500000033879,5.797339136,0.5200808,2.3359794,1222.0,12.118150384,0.304,0.021
4,1599005887,11.0.0.15,0,121974,0.8656250000029502,7.609249792,0.523875,2.3148569,933.0,1.399656952,0.401,0.025
5,1599005887,11.0.0.16,3,0,0.7749999999987409,5.515452416,0.508756,2.3165578,318.0,10.8470016,0.181,0.011
6,1599005887,11.0.0.17,1,121728,0.7140624999988177,5.830688768,0.5159743,2.3293277000000003,874.0,1.2127725679999999,0.143,0.01
7,1599005947,11.0.0.14,2,297765,0.8906250000001279,11.099660288,0.7250301,3.2627367,2317.0,13.811284292,0.304,0.021
8,1599005947,11.0.0.15,0,299007,0.9749999999974079,7.6767518720000005,0.7337996999999999,3.2754371,2104.0,3.26321614,0.401,0.025
9,1599005947,11.0.0.16,3,121344,0.9984374999817334,6.166093824,0.7122185999999999,3.2607159,1198.0,12.189019092,0.181,0.011
10,1599005947,11.0.0.17,1,297864,1.0625000000021885,11.065901056,0.7075773000000001,3.2241559,1889.0,2.728064532,0.143,0.01
11,1599006007,11.0.0.14,2,530934,1.1859374999988717,17.542701056,0.9158377,4.1958969,3641.0,15.903337524000001,0.304,0.021
12,1599006007,11.0.0.15,0,531945,1.371874999999804,14.45533696,0.917033,4.1699462,3328.0,5.291872844,0.401,0.025
13,1599006007,11.0.0.16,3,297726,1.0749999999961801,11.401371648,0.9004272,4.187604,2246.0,13.836511424000001,0.181,0.011
14,1599006007,11.0.0.17,1,531048,1.1093749999980673,17.878171648,0.8972834000000001,4.1336222000000005,3075.0,4.60238498,0.143,0.01
15,1599006067,11.0.0.14,2,821775,1.2593750000013557,25.831890944,1.0951511999999999,5.0533909,5185.0,18.465345212,0.304,0.021
16,1599006067,11.0.0.15,0,821085,1.2156250000009408,22.543134719999998,1.1054751,5.0810662,4696.0,7.660959244000001,0.401,0.025
17,1599006067,11.0.0.16,3,531489,1.2359375000096406,18.012315648,1.0906723,5.0810552,3443.0,15.879218932,0.181,0.011
18,1599006067,11.0.0.17,1,823338,1.2671875000006594,26.06637056,1.1065275,5.0860821,4522.0,6.87435988,0.143,0.01
19,1599006127,11.0.0.14,2,1166925,1.6109375000013415,35.395952640000004,1.2984735,6.044869599999999,6904.0,21.581072252000002,0.304,0.021
20,1599006127,11.0.0.15,0,1167384,1.552501999599727,32.073641984,1.3130524895020996,5.99796600679864,6149.0,10.513334052,0.401,0.025
21,1599006127,11.0.0.16,3,821541,2.0624999999927383,25.999581184,1.3474755,5.9850046,4919.0,18.338036792,0.181,0.011
22,1599006127,11.0.0.17,1,1169835,1.5484374999999915,35.597008896000006,1.3105443,5.986292,6099.0,9.77011426,0.319,0.021
23,1599006187,11.0.0.14,2,1569003,2.459375000002538,38.986539008,1.5403366,6.937342,8474.0,26.0202686,0.62,0.031
24,1599006187,11.0.0.15,0,1567653,2.056249999998272,43.750912,1.5199288999999998,6.8837325,7469.0,14.29959208,0.849,0.033
25,1599006187,11.0.0.16,3,1168536,2.726562499997243,35.965444096,1.5363647,6.8962602,6519.0,21.563504336,0.401,0.024
26,1599006187,11.0.0.17,1,1572115,2.4656249999992355,35.597008896000006,1.5340735,6.8969248,7563.0,14.131878444,0.319,0.021
27,1599006247,11.0.0.14,2,2025552,3.0124999999975586,38.987128832,1.7581524,7.8459888,10246.0,30.984663716,0.62,0.031
28,1599006247,11.0.0.15,0,2021925,2.55312499999944,43.751895039999994,1.7167997,7.7197227999999996,9003.0,18.596918796,0.849,0.033
29,1599006247,11.0.0.16,3,1569669,3.04062499998507,35.96570624,1.7130672,7.7111446,8036.0,26.249471208,0.401,0.024
30,1599006247,11.0.0.17,1,2030859,2.781250000000483,35.597402112000005,1.6943613,7.671205400000001,9171.0,18.876857664,0.319,0.021
