,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599329587,11.0.0.254,0,PartitionWriter_1,18086,12225,100639,380,345,309,253,46247,140081,84252,16737,3264175144.9601817,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
1,1599329587,11.0.0.254,1,PartitionWriter_1,6431,9908,115062,375,432,388,240,46170,140065,84284,5859,2906670248.1312857,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
2,1599329587,11.0.0.254,2,PartitionWriter_1,3927,10707,103164,376,156,122,230,46237,140009,84268,3664,3590592659.456,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
3,1599329587,11.0.0.254,3,PartitionWriter_1,12535,15016,92679,384,950,882,230,46194,140055,84264,10856,3387351565.525057,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
4,1599329587,11.0.0.254,4,PartitionWriter_1,8722,6892,98950,399,227,222,262,46169,140072,84288,8237,2872474127.5675,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
5,1599329587,11.0.0.254,5,PartitionWriter_1,21573,6847,108716,400,1445,1457,241,46302,140100,84226,18155,3274936161.9219227,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
6,1599329587,11.0.0.254,6,PartitionWriter_1,6581,9648,99690,390,450,409,242,46403,140072,84254,5940,3248631453.7938094,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
7,1599329587,11.0.0.254,7,PartitionWriter_1,8346,7599,98142,415,651,612,262,46240,139957,84253,7422,3058653006.2040744,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
8,1599329587,11.0.0.254,8,PartitionWriter_1,10004,8948,98393,376,85,73,222,46147,140099,84266,9724,3141768577.024375,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
9,1599329587,11.0.0.254,9,PartitionWriter_1,3874,10623,88167,387,45,16,248,46242,140086,84291,3733,2393728439.6375556,45.193750000025815,35.129675776000006,24.9003524,15.447800800000001,21793.0,236.97970084000002,6.424,0.038
