,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1599343987,11.0.0.74,UpdateGen,5120,0.607812500002197,5.524758528,0.0359096,0.5918606,122.0,0.229889792,0.175,0.01
3,1599344047,11.0.0.74,UpdateGen,34395,0.7906249999632564,5.526724607999999,0.0670801,1.351572,464.0,0.988138752,0.175,0.01
5,1599344107,11.0.0.74,UpdateGen,130823,0.9177207279177395,5.527379968,0.08610348965103491,2.123227177282272,792.0,1.768147664,0.175,0.01
7,1599344167,11.0.0.74,UpdateGen,301704,1.2833091691140055,7.91007232,0.11023487651234877,2.8757211278872115,1116.0,2.465581984,0.175,0.01
9,1599344227,11.0.0.74,UpdateGen,548838,1.5457829216558139,11.635204096,0.144012198780122,3.627029897010299,1460.0,3.166428832,0.175,0.01
11,1599344287,11.0.0.74,UpdateGen,870210,1.9562499999938154,14.655889408,0.16933179999999998,4.3573086,1799.0,3.894176704,0.328,0.023
13,1599344347,11.0.0.74,UpdateGen,1267023,1.8754374561819844,14.65634816,0.1895951404859514,5.159725827417258,2145.0,4.606660616,0.328,0.023
15,1599344407,11.0.0.74,UpdateGen,1739805,1.966759175857561,17.744076800000002,0.21325762576257623,5.914443444344434,2482.0,5.349307104,0.328,0.023
17,1599344467,11.0.0.74,UpdateGen,2285070,2.104687500068394,25.495609344000002,0.2392475,6.7018952999999994,2818.0,6.01309704,0.328,0.023
19,1599344527,11.0.0.74,UpdateGen,2907962,2.532812499994165,34.253512704,0.2711754,7.4687659,3156.0,6.700089592,0.328,0.023
