,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599343987,11.0.0.65,1,25573,0.5078125000272848,5.596860416,0.1680855,0.710108,844.0,6.780477,0.416,0.027
1,1599343987,11.0.0.66,2,26423,0.5328124999778368,5.529149439999999,0.1703446,0.7177597,882.0,6.8646652480000006,0.185,0.012
2,1599343987,11.0.0.67,0,25766,0.49375000001420233,5.596336128000001,0.1741304,0.7445884,887.0,6.613832328,0.248,0.023
3,1599343987,11.0.0.68,3,3895,0.4953124999610594,5.5931904,0.1689088,0.7141183000000001,391.0,6.610696992,0.339,0.027
4,1599344047,11.0.0.65,1,98145,0.6406250000145235,5.933060096,0.38238279999999997,1.6625805,1743.0,7.6241343079999995,0.416,0.027
5,1599344047,11.0.0.66,2,99104,0.6765624999752475,7.375364096,0.38324020000000003,1.6411941,1761.0,7.640085635999999,0.185,0.012
6,1599344047,11.0.0.67,0,98579,0.6171875000018048,6.335254528,0.3807153,1.6662775,1796.0,7.465228076000001,0.248,0.023
7,1599344047,11.0.0.68,3,25786,0.6843749999279396,5.596336128000001,0.3788838,1.6396719,892.0,6.934497776,0.339,0.027
8,1599344107,11.0.0.65,1,226996,0.8281250000072902,9.859518464,0.5893075999999999,2.5787545,2754.0,8.973084616,0.416,0.027
9,1599344107,11.0.0.66,2,228217,0.8312500000101721,11.335507968,0.5959386,2.5563082,2752.0,8.85639602,0.185,0.012
10,1599344107,11.0.0.67,0,227864,0.7875000000331198,10.127364096,0.5905065,2.5918186000000003,2804.0,8.772344648,0.248,0.023
11,1599344107,11.0.0.68,3,98576,0.881249999974898,5.5969914880000005,0.5839226,2.5387679,1830.0,7.876891808,0.339,0.027
12,1599344167,11.0.0.65,1,413091,0.9968750000007276,15.094665216000001,0.7893614,3.4774198,3881.0,10.72331092,0.416,0.027
13,1599344167,11.0.0.66,2,414455,0.9953125000174623,16.537100287999998,0.7991694,3.4852657000000002,3826.0,10.461734444000001,0.185,0.012
14,1599344167,11.0.0.67,0,414373,0.9796875000301952,15.597326336,0.7907962,3.4956084,3895.0,10.449030876,0.248,0.023
15,1599344167,11.0.0.68,3,226569,1.0078125000382272,9.590362112,0.7912952,3.4678072999999996,2868.0,9.322290948,0.339,0.027
16,1599344227,11.0.0.65,1,656213,1.6261001100066181,22.611644416,1.0068952895289527,4.395848884888489,5065.0,12.901035212,0.756,0.038
17,1599344227,11.0.0.66,2,655842,1.4656250000098083,20.597972992,1.0051245,4.3989552000000005,4970.0,12.566551988,0.35,0.025
18,1599344227,11.0.0.67,0,656668,1.3187500000276628,22.980087808,0.9969529,4.4373807,5105.0,12.626581252000001,0.53,0.033
19,1599344227,11.0.0.68,3,412079,1.4953124999829015,14.825443328,1.0129764,4.4082097000000005,3988.0,11.128530664,0.339,0.027
20,1599344287,11.0.0.65,1,954363,2.1355260526023585,22.611644416,1.2061065106510651,5.266779477947795,6407.0,15.937538628,0.756,0.038
21,1599344287,11.0.0.66,2,955465,1.8312499999774587,20.597972992,1.2052119,5.2335267000000005,6223.0,15.365532036000001,0.35,0.025
22,1599344287,11.0.0.67,0,956716,2.2078125000462165,22.980349952,1.2266218999999998,5.384921599999999,6508.0,15.771554644000002,0.53,0.033
23,1599344287,11.0.0.68,3,654394,2.6453125000261934,22.745141248,1.2205013999999998,5.2546555999999995,5282.0,13.470004404,0.651,0.037
24,1599344347,11.0.0.65,1,1311947,1.8609375000232973,22.611644416,1.4145843999999999,6.2560388,7897.0,19.362059336,0.756,0.038
25,1599344347,11.0.0.66,2,1312431,1.6640624999763531,24.792604672,1.4085188,6.1981389,7619.0,18.36152792,0.35,0.025
26,1599344347,11.0.0.67,0,1311849,2.464062500030181,22.980481024,1.4108545,6.2140692,8045.0,19.408836548,0.53,0.033
27,1599344347,11.0.0.68,3,952801,2.3859375000302094,22.745141248,1.4287339,6.220414099999999,6752.0,16.721824676,0.651,0.037
28,1599344407,11.0.0.65,1,1722715,1.8187499999839787,30.161784832,1.5974293,7.0991038,9322.0,22.679120512,0.756,0.038
29,1599344407,11.0.0.66,2,1722714,1.8156249999629068,35.899252735999994,1.6167358,7.1138819,9026.0,21.474835216,0.35,0.025
30,1599344407,11.0.0.67,0,1724386,1.8687499999941792,30.295478271999997,1.5999086999999999,7.17047,9560.0,22.903763744,0.53,0.033
31,1599344407,11.0.0.68,3,1309156,1.7156250000243745,22.745403392,1.60293,7.1382444000000005,8358.0,20.456744968,0.651,0.037
32,1599344467,11.0.0.65,1,2191678,2.032812500056025,42.375663616,1.7988769,8.0320822,10869.0,26.381549516,0.756,0.038
33,1599344467,11.0.0.66,2,2191898,2.053124999993088,48.482295807999996,1.8199003,8.029228,10593.0,24.980736928,0.35,0.025
34,1599344467,11.0.0.67,0,2194328,2.059374999935258,42.341584896,1.7906393,8.0924461,11108.0,26.498892304,0.53,0.033
35,1599344467,11.0.0.68,3,1719605,1.9375000000218279,30.295281663999997,1.7979188000000002,8.063887,10050.0,23.99397788,0.651,0.037
36,1599344527,11.0.0.65,1,2716952,3.2112413758882496,56.90492928,1.9941303869613038,6.9632754724527555,12465.0,30.827235072,1.172,0.053
37,1599344527,11.0.0.66,2,2718594,2.3249999999916184,54.555844608,1.9855402,6.836849099999999,12324.0,29.409113868000002,0.954,0.037
38,1599344527,11.0.0.67,0,2720889,2.860937499972337,56.502079488,1.9933295,6.473246400000001,12925.0,30.959538767999998,0.974,0.041
39,1599344527,11.0.0.68,3,2189342,2.5843749999785217,42.442051584,1.9831585,5.1128679,11717.0,27.652454392,0.651,0.037
