,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599433627,11.0.0.196,1,0,0.3765624999323336,5.51952384,0.0065063000000000005,0.015055899999999999,46.0,0.017911552,0.165,0.013
1,1599433627,11.0.0.197,2,0,0.3687499999705466,5.518811136,0.0068823999999999995,0.014998899999999999,45.0,0.01524384,0.131,0.01
2,1599433627,11.0.0.198,0,0,5.064062500014188,5.519466496,0.43749259999999995,1.9521898999999998,40.0,0.013912608,0.088,0.008
3,1599433687,11.0.0.196,1,534747,2.2218749999956486,15.494627328,2.0900219,9.258811699999999,1564.0,4.160127216,0.165,0.013
4,1599433687,11.0.0.197,2,537876,2.189062500010536,14.823018496,2.1086527999999998,9.293263699999999,2010.0,4.6752132479999995,0.333,0.025
5,1599433687,11.0.0.198,0,536301,2.239062499966181,15.998672895999999,2.0916815,9.3083625,1891.0,4.741321396,0.31,0.018
6,1599433687,11.0.0.199,3,0,2.2093750000203727,5.519138816,2.0523292,9.3147276,257.0,5.053028832000001,0.12,0.01
7,1599433747,11.0.0.196,1,1099560,2.46093749996362,31.030919168,2.1104822999999997,9.199715300000001,3065.0,8.931259876,0.165,0.013
8,1599433747,11.0.0.197,2,1104606,2.3031249999530843,30.426550272,2.1422927,9.284738,3744.0,9.600479224,0.333,0.025
9,1599433747,11.0.0.198,0,1102896,2.2781250000025466,31.434366976,2.0967716000000003,9.2065344,3456.0,9.690657648,0.31,0.018
10,1599433747,11.0.0.199,3,537255,2.3453125000196593,14.220087296,2.0492707,9.138027,2142.0,9.935701732,0.334,0.026
11,1599433807,11.0.0.196,1,1664280,2.182812500004715,46.16462336,2.1880396,9.327733,4654.0,13.53414778,0.165,0.013
12,1599433807,11.0.0.197,2,1665258,2.192187499958891,45.727961087999994,2.1643019,9.257376,5510.0,14.287666372,0.333,0.025
13,1599433807,11.0.0.198,0,1667664,2.2062499999901775,46.769004544,2.1208142000000003,9.2931719,5007.0,14.321399012,0.31,0.018
14,1599433807,11.0.0.199,3,1101600,2.2249999999621792,29.689335808,2.0825322,9.230444,3801.0,14.831250224,0.334,0.026
15,1599433867,11.0.0.196,1,2230446,3.4718749999865395,61.231808512,2.1775492,9.2942494,6458.0,18.173113880000002,0.407,0.025
16,1599433867,11.0.0.197,2,2230248,2.9625000000214783,60.728168448,2.1485747,9.2981655,7541.0,18.961585896,0.811,0.036
17,1599433867,11.0.0.198,0,2234619,2.865624999985812,60.661981184000005,2.1256225,9.2838124,6902.0,19.248329412,0.67,0.03
18,1599433867,11.0.0.199,3,1663599,3.3687500000632866,44.956995584000005,2.1125961,9.228091599999999,5508.0,19.45479568,0.334,0.026
19,1599433927,11.0.0.196,1,2797803,3.4028402839960137,61.232070656000005,2.173092509250925,9.281257325732572,8783.0,24.653718072,0.407,0.025
20,1599433927,11.0.0.197,2,2797317,3.4125000000403674,60.728758272,2.2027236,9.316478,9825.0,24.897475831999998,0.811,0.036
21,1599433927,11.0.0.198,0,2801250,3.5453124999912546,60.662636544,2.1778564,9.192758900000001,8999.0,25.115319227999997,0.67,0.03
22,1599433927,11.0.0.199,3,2229804,3.642187500063315,60.62835712,2.1759304,9.2430196,7389.0,24.28021184,0.898,0.037
23,1599433987,11.0.0.196,1,3366585,3.3343750000221917,61.232070656000005,2.2166832999999997,9.324193,11170.0,31.122266312,0.407,0.025
24,1599433987,11.0.0.197,2,3364314,2.5906250000207223,60.728758272,2.1700402999999997,9.2461326,11799.0,30.119407411999997,0.811,0.036
25,1599433987,11.0.0.198,0,3369957,2.896875000005835,60.662898688000006,2.1812335,9.334041699999998,11108.0,31.007186648,0.67,0.03
26,1599433987,11.0.0.199,3,2796228,3.27343749995633,60.628881408,2.1911042000000003,9.401981800000001,9362.0,30.323308856,0.898,0.037
27,1599434047,11.0.0.196,1,3930894,3.201562500007654,61.232070656000005,2.1317736000000003,9.2178036,12860.0,36.40640604,0.407,0.025
28,1599434047,11.0.0.197,2,3930603,3.445312499952678,60.729020416,2.1642022,9.2747385,13545.0,35.401869484,0.811,0.036
29,1599434047,11.0.0.198,0,3932037,4.198437500008367,60.663160832,2.188115,9.1573574,13010.0,36.781657804,0.67,0.03
30,1599434047,11.0.0.199,3,3361950,3.746874999978928,60.628881408,2.1678185,9.290144699999999,11284.0,36.1865136,0.898,0.037
31,1599434107,11.0.0.196,1,4493066,2.0749999999588766,61.265625088,2.1019382,9.1878885,14612.0,41.503143228,1.203,0.036
32,1599434107,11.0.0.197,2,4493604,2.395312500002561,60.729151488,2.1059746,9.1668456,15405.0,41.071317728,1.363,0.048
