,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
49,1599435067,11.0.0.205,UpdateGen,18063082,1.978125000023283,53.984780287999996,0.2592741,7.668818099999999,7947.0,16.776775624,2.35,0.076
51,1599435127,11.0.0.205,UpdateGen,18819402,2.076562499987631,53.984780287999996,0.2687941,7.782470200000001,8274.0,17.533157296,2.35,0.076
53,1599435187,11.0.0.205,UpdateGen,19576256,2.103125000066953,53.984780287999996,0.27440970000000003,7.7785318,8612.0,18.253408112,2.35,0.076
55,1599435247,11.0.0.205,UpdateGen,20328176,2.750000000069093,53.615681536,0.2946362,7.7156072,8962.0,18.940779864,2.68,0.089
57,1599435307,11.0.0.205,UpdateGen,21081434,2.957812499971638,53.615681536,0.2959917,7.7507817,9329.0,19.640187208,2.68,0.089
59,1599435367,11.0.0.205,UpdateGen,21833794,1.9765625000400036,53.615681536,0.2502705,7.720531,9677.0,20.359247624,2.68,0.089
61,1599435427,11.0.0.205,UpdateGen,22592945,2.0265625000138385,53.615681536,0.2753299,7.7190275,10026.0,21.065390824,2.68,0.089
63,1599435487,11.0.0.205,UpdateGen,23352105,2.0281250000152795,53.61594368,0.2575563,7.8205274000000005,10367.0,21.811402728,2.68,0.089
65,1599435547,11.0.0.205,UpdateGen,24106734,1.9265625000298314,53.313953792,0.25177679999999997,7.6732272,10687.0,22.485784348,2.866,0.1
67,1599435607,11.0.0.205,UpdateGen,24863254,2.0031250000101863,53.314019328,0.25326160000000003,7.7621504,11022.0,23.196554444,2.866,0.1
69,1599435667,11.0.0.205,UpdateGen,25617774,2.5937499999417923,53.314019328,0.29406909999999997,7.7069946,11362.0,23.931180172,2.866,0.1
71,1599435727,11.0.0.205,UpdateGen,26370374,3.2359375001033186,53.314019328,0.31838920000000004,7.6741359000000005,11706.0,24.678924796,2.866,0.1
73,1599435787,11.0.0.205,UpdateGen,27125689,1.9765624999854339,53.314019328,0.2545534,7.6302151,12038.0,25.432705508,2.866,0.1
75,1599435847,11.0.0.205,UpdateGen,27880009,2.0281249999243585,53.381193728,0.26376079999999996,7.7278782999999995,12360.0,26.144487996,3.036,0.11
77,1599435907,11.0.0.205,UpdateGen,28637049,1.9796875000065057,53.381193728,0.25395,7.7702615999999995,12691.0,26.909011852,3.036,0.11
79,1599435967,11.0.0.205,UpdateGen,29394049,2.1406250000472795,53.381193728,0.2644918,7.7665762,13019.0,27.664158156,3.036,0.11
81,1599436027,11.0.0.205,UpdateGen,30149129,1.9984375000422148,53.381193728,0.25717429999999997,7.723808,13351.0,28.397876748,3.036,0.11
83,1599436087,11.0.0.205,UpdateGen,30905929,2.703125000007276,53.381259264,0.29856540000000004,7.7396934,13690.0,29.1651771,3.036,0.11
85,1599436147,11.0.0.205,UpdateGen,31663849,1.9593750000058208,53.582585855999994,0.2467805,7.7868123,14014.0,29.843097716,3.189,0.129
87,1599436207,11.0.0.205,UpdateGen,32421049,2.012500000000756,53.582585855999994,0.2522679,7.6911147,14342.0,30.551398708,3.189,0.129
89,1599436267,11.0.0.205,UpdateGen,33177089,1.9906250000167205,53.582651391999995,0.2596459,7.7381734,14682.0,31.269310964,3.189,0.129
91,1599436327,11.0.0.205,UpdateGen,33934089,1.9406249999883443,53.582651391999995,0.24741939999999998,7.7199995999999995,15007.0,31.980004044,3.189,0.129
93,1599436387,11.0.0.205,UpdateGen,34685529,2.0156249999308784,53.582716927999996,0.2467821,7.6597632,15338.0,32.728428012,3.189,0.129
95,1599436447,11.0.0.205,UpdateGen,35436729,2.106249999997104,53.683380224,0.258499,7.706267599999999,15671.0,33.419948556,3.432,0.141
97,1599436507,11.0.0.205,UpdateGen,36192689,1.9781249999505093,53.68344576,0.2483132,7.6499794,15987.0,34.099905164,3.432,0.141
99,1599436567,11.0.0.205,UpdateGen,36948741,2.1187500000814765,53.68344576,0.2603972,7.744416599999999,16311.0,34.80927142,3.432,0.141
101,1599436627,11.0.0.205,UpdateGen,37705141,2.028125000051645,53.68344576,0.2575849,7.688041,16641.0,35.523708244,3.432,0.141
103,1599436687,11.0.0.205,UpdateGen,38465421,2.156250000025466,53.68344576,0.2493423,7.7621598,16971.0,36.265522516,3.432,0.141
105,1599436747,11.0.0.205,UpdateGen,39222621,2.3328125000262077,53.817663488,0.2791829,7.744237900000001,17298.0,36.977955572,3.546,0.154
107,1599436807,11.0.0.205,UpdateGen,39977661,2.0187500000247525,53.81779456,0.2604949,7.7067505,17619.0,37.690480316,3.546,0.154
109,1599436867,11.0.0.205,UpdateGen,40731701,1.9437500000822183,53.81779456,0.2450233,7.6331294000000005,17951.0,38.358594876,3.546,0.154
111,1599436927,11.0.0.205,UpdateGen,41480701,2.012500000000742,53.81779456,0.2517859,7.5846645,18272.0,39.047462196,3.546,0.154
113,1599436987,11.0.0.205,UpdateGen,42235166,2.185937499943975,53.81779456,0.2613829,7.7228012,18595.0,39.725832276,3.546,0.154
115,1599437047,11.0.0.205,UpdateGen,42994006,2.087499999961423,53.381586944000006,0.2515866,7.7902666,18924.0,40.472994452,3.64,0.162
117,1599437107,11.0.0.205,UpdateGen,43751726,2.331249999952007,53.38165248,0.2822837,7.733498,19252.0,41.206368932,3.64,0.162
