,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1598997127,11.0.0.84,UpdateGen,0,0.8359375000077307,5.516320768,0.0860451,1.9027892,15.0,0.017936896,0.138,0.01
3,1598997187,11.0.0.84,UpdateGen,162300,0.9953124999969845,5.5266754559999995,0.10238180000000001,2.6626894,311.0,0.61144352,0.138,0.01
5,1598997247,11.0.0.84,UpdateGen,397318,1.2046874999987125,8.446304256000001,0.1188455,3.426677,648.0,1.306339336,0.138,0.01
7,1598997307,11.0.0.84,UpdateGen,708812,1.5328125000064432,12.808904704,0.1542876,4.188475,975.0,2.0531728,0.138,0.01
9,1598997367,11.0.0.84,UpdateGen,1095402,2.30429292929027,18.17800704,0.21876897689768976,4.90450795079508,1295.0,2.765919496,0.138,0.01
11,1598997427,11.0.0.84,UpdateGen,1557748,2.7499999999986358,24.856190975999997,0.24518220000000002,5.666689099999999,1619.0,3.4761944,0.305,0.023
13,1598997487,11.0.0.84,UpdateGen,2092306,3.321874999994634,24.856715263999998,0.2925029,6.4095856,1959.0,4.201532536,0.305,0.023
15,1598997547,11.0.0.84,UpdateGen,2700502,2.3203124999849933,24.857174016,0.24847460000000002,7.19074,2301.0,4.902430072,0.305,0.023
17,1598997607,11.0.0.84,UpdateGen,3386104,2.414062499985903,28.615663616,0.2714681,7.9634345,2628.0,5.595542984,0.305,0.023
19,1598997667,11.0.0.84,UpdateGen,4148788,3.068431843177052,39.017734143999995,0.3282064206420642,8.599052505250524,2946.0,6.286787784,0.305,0.023
21,1598997727,11.0.0.84,UpdateGen,4985814,2.9156249999914365,48.983662592,0.3405121,9.535732300000001,3264.0,6.908928568,1.001,0.03
23,1598997787,11.0.0.84,UpdateGen,5895742,4.807812500002896,48.983924736,0.4486635,10.180522,3598.0,7.602667208,1.001,0.03
25,1598997847,11.0.0.84,UpdateGen,6880882,6.101562499989072,48.984121344,0.5278967,10.878438800000001,3933.0,8.28270196,1.001,0.03
