,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599339847,11.0.0.228,3,0,0.4468750000023505,5.519937536,0.0625393,0.2585207,268.0,6.44525408,0.169,0.01
1,1599339847,11.0.0.229,1,0,0.7609375000174623,5.520105472,0.0627252,0.2574874,272.0,6.351396992000001,0.195,0.013
2,1599339847,11.0.0.230,0,0,0.4593749999821455,5.520142336,0.061343800000000004,0.2523303,270.0,6.3213512960000005,0.18,0.012
3,1599339847,11.0.0.231,2,12123,0.4015624999874632,5.595815936,0.0610509,0.2518707,643.0,6.535057024,0.385,0.024
4,1599339907,11.0.0.228,3,12613,0.6296875000089415,5.528522752,0.2779299,1.18186,641.0,6.636730064,0.169,0.01
5,1599339907,11.0.0.229,1,12385,0.49531249997471605,5.52882176,0.2776576,1.1890815,650.0,6.549730528,0.195,0.013
6,1599339907,11.0.0.230,0,12201,0.6968749999760036,5.528989696,0.2763452,1.1829534,626.0,6.51269072,0.18,0.012
7,1599339907,11.0.0.231,2,61344,0.5765624999958305,5.59673344,0.2751296,1.1801798000000001,1427.0,7.104742868,0.385,0.024
8,1599339967,11.0.0.228,3,62240,0.8124999999790816,5.898801152,0.4886064,2.1131757999999996,1431.0,7.267283636,0.169,0.01
9,1599339967,11.0.0.229,1,61566,0.7531250000101721,5.630599168000001,0.4759401,2.0799182,1448.0,7.18490164,0.195,0.013
10,1599339967,11.0.0.230,0,61280,0.8625000000483851,5.697875968,0.481309,2.0954147,1404.0,7.137521392,0.18,0.012
11,1599339967,11.0.0.231,2,167305,0.8406250000052893,7.744872448,0.4940532,2.1482514,2416.0,8.18198144,0.385,0.024
12,1599340027,11.0.0.228,3,169156,1.0234374999981668,9.154039808,0.6982483,3.0137425,2412.0,8.383036967999999,0.169,0.01
13,1599340027,11.0.0.229,1,166732,0.9119661965914787,8.852283392,0.6837080708070807,2.998490349034903,2456.0,8.311602952,0.195,0.013
14,1599340027,11.0.0.230,0,167260,0.9828125000876753,9.05377792,0.6904132,3.0108188,2419.0,8.358179884,0.18,0.012
15,1599340027,11.0.0.231,2,329766,0.9750000000212538,12.510322688,0.694027,3.0240877999999998,3455.0,9.682853948,0.385,0.024
16,1599340087,11.0.0.228,3,331665,1.5703124999481588,13.550260224,0.9339243,4.0000363,3541.0,10.028861904,0.332,0.023
17,1599340087,11.0.0.229,1,327743,1.3406249999888757,13.617799168,0.927188,4.0168075,3566.0,9.881571692000001,0.195,0.013
18,1599340087,11.0.0.230,0,331149,1.4359375000003638,13.953314816,0.9236073,3.9648124,3537.0,10.03622756,0.18,0.012
19,1599340087,11.0.0.231,2,547709,1.1250000000200089,18.718547968,0.9046010999999999,3.9286358,4533.0,11.569362395999999,0.385,0.024
20,1599340147,11.0.0.228,3,551395,1.382812500014552,13.550784512,1.1290836000000002,4.9023849,4828.0,12.20021996,0.332,0.023
21,1599340147,11.0.0.229,1,548195,1.68125000002874,19.221585920000003,1.1044534,4.8249431,4798.0,11.964155668,0.35,0.027
22,1599340147,11.0.0.230,0,550200,2.256250000045867,19.658092544,1.1358726000000001,4.887583599999999,4812.0,12.260569128,0.341,0.028
23,1599340147,11.0.0.231,2,822630,1.5703124999936477,24.255750144,1.1215458,4.8815027,5716.0,14.079049816000001,0.701,0.032
24,1599340207,11.0.0.228,3,828306,1.490624999978536,18.282418176,1.3373965,5.8355439,6240.0,14.880608928000001,0.332,0.023
25,1599340207,11.0.0.229,1,822086,1.6234375000112777,19.221585920000003,1.3328704,5.8938459000000005,6213.0,14.726431391999999,0.35,0.027
26,1599340207,11.0.0.230,0,826112,1.5624999999636344,19.65881344,1.3310073999999998,5.8412134,6266.0,15.446124291999999,0.341,0.028
27,1599340207,11.0.0.231,2,1154709,2.1156250000194774,24.255881216,1.3349663999999999,5.7702907,7019.0,17.506407176,0.701,0.032
28,1599340267,11.0.0.228,3,1159663,1.6843750000134747,27.476594688,1.5548133,6.777739400000001,7535.0,17.907325956,0.332,0.023
29,1599340267,11.0.0.229,1,1155672,1.710937500010914,21.268406272,1.5210078,6.8079676,7576.0,17.9826827,0.35,0.027
30,1599340267,11.0.0.230,0,1158462,1.7156250000425501,21.638721536,1.5496545,6.7780025,7778.0,19.025099024,0.341,0.028
31,1599340267,11.0.0.231,2,1544899,1.801562500022584,24.625045504,1.5445301,6.760401099999999,8410.0,20.886603828,0.701,0.032
32,1599340327,11.0.0.228,3,1550226,2.4281249999557986,38.113742848,1.7761545,7.685657,9247.0,21.072036168,0.332,0.023
33,1599340327,11.0.0.229,1,1545135,2.062500000010928,31.87167232,1.7212502,8.2292514,9026.0,20.964485196,0.35,0.027
34,1599340327,11.0.0.230,0,1548890,1.9062499999654534,32.275607552000004,1.7205215,7.5869359,9510.0,22.282207752,0.341,0.028
35,1599340327,11.0.0.231,2,1991669,1.9843749999927667,36.403437568,1.7287097,7.634718299999999,9805.0,24.234628904,0.701,0.032
36,1599340387,11.0.0.228,3,1997538,4.521875000000364,46.73742848,2.0290749,8.622218199999999,11016.0,24.957444852,0.84,0.033
37,1599340387,11.0.0.229,1,1992701,3.3075182518359583,44.187000832,1.943040704070407,8.588636463646363,10488.0,24.317078468000002,0.35,0.027
38,1599340387,11.0.0.230,0,1994430,3.195312499992724,44.490141696,1.9740764,8.5956169,11441.0,25.992806604000002,0.341,0.028
39,1599340387,11.0.0.231,2,2493531,2.295312500009473,49.624080383999996,1.9224681000000001,8.4323366,11090.0,28.185142972,0.701,0.032
40,1599340447,11.0.0.228,3,2501364,4.97031250003603,46.737625088,2.2525722999999997,9.5132671,12878.0,29.91996914,0.84,0.033
41,1599340447,11.0.0.229,1,2495368,3.2734374999972715,54.924877824,2.157568,9.5038337,12012.0,28.596132351999998,0.942,0.038
42,1599340447,11.0.0.230,0,2495434,3.2499999999800053,55.09360435200001,2.1722797999999996,9.3301744,13300.0,30.690427572,0.925,0.04
43,1599340447,11.0.0.231,2,3050586,3.0812499999910585,59.053268992,2.1858172999999996,9.458813800000001,12509.0,33.12244616,1.145,0.043
44,1599340507,11.0.0.228,3,3060241,2.817187500027103,46.738018304,2.3407484,9.9505624,14698.0,36.211562548,0.84,0.033
45,1599340507,11.0.0.229,1,3054419,4.849999999987645,54.925074431999995,2.3624802999999996,10.9582139,13628.0,33.965306136,0.942,0.038
46,1599340507,11.0.0.230,0,3052703,3.4265624999716238,55.093735424,2.3090851,7.318899099999999,15108.0,36.299669008,0.925,0.04
47,1599340507,11.0.0.231,2,3662290,3.942187499974324,59.053596672000005,2.3879728,8.977981,13934.0,38.8211698,1.145,0.043
