,time,metric.instance,metric.ID,metric.actor,Raphtory_Router_Updates_total,Raphtory_Intra_Worker_Updates_total,Raphtory_Inter_Worker_Updates_total,Raphtory_Vertex_Count_total,Raphtory_Local_Edge_Count_total,Raphtory_Master_Split_Edge_Count_total,Raphtory_Copy_Split_Edge_Count_total,Raphtory_Earliest_Time,Raphtory_Latest_Time,Raphtory_Safe_Time,Raphtory_Synchronised_Updates_total,Update_Arrival_Time,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599006427,11.0.0.30,0,PartitionWriter_0,15749,4163,0,2019,4430,0,0,9000000,9000817,9000805,15781,1795296330.0199034,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
1,1599006427,11.0.0.30,1,PartitionWriter_0,17235,4465,0,2051,4757,0,0,9000000,9000817,9000805,17262,1589278718.468672,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
2,1599006427,11.0.0.30,2,PartitionWriter_0,17382,6845,0,2069,4123,0,0,9000000,9000817,9000807,17398,1889785610.525456,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
3,1599006427,11.0.0.30,3,PartitionWriter_0,19977,5199,0,2015,5465,0,0,9000000,9000817,9000809,20020,1851399340.3638124,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
4,1599006427,11.0.0.30,4,PartitionWriter_0,11444,4486,0,2041,2535,0,0,9000000,9000817,9000803,11466,1526001880.64175,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
5,1599006427,11.0.0.30,5,PartitionWriter_0,14761,6033,0,2003,3199,0,0,9000000,9000817,9000807,14783,1133871366.6010263,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
6,1599006427,11.0.0.30,6,PartitionWriter_0,17184,3882,0,2038,4790,0,0,9000000,9000817,9000805,17222,1717239967.9218984,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
7,1599006427,11.0.0.30,7,PartitionWriter_0,17884,4554,0,2064,4659,0,0,9000000,9000817,9000802,17912,1761422814.3940942,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
8,1599006427,11.0.0.30,8,PartitionWriter_0,17002,4445,0,2052,4722,0,0,9000000,9000817,9000805,17029,1491476951.132369,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
9,1599006427,11.0.0.30,9,PartitionWriter_0,15002,5304,0,2088,3744,0,0,9000000,9000817,9000803,15046,2426076121.464892,44.874999999992724,5.580578816,9.1517695,0.1766975,1769.0,30.627192420000004,1.11,0.016
10,1599006487,11.0.0.30,0,PartitionWriter_0,78248,22448,0,7554,18913,0,0,9000000,9002610,9002358,78314,2665324551.1275,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
11,1599006487,11.0.0.30,1,PartitionWriter_0,79234,22271,0,7596,18453,0,0,9000000,9002610,9002359,79285,2430134955.9107985,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
12,1599006487,11.0.0.30,2,PartitionWriter_0,80103,25093,0,7589,19368,0,0,9000000,9002610,9002358,80196,2491978487.594,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
13,1599006487,11.0.0.30,3,PartitionWriter_0,90639,23196,0,7504,21913,0,0,9000000,9002610,9002358,90693,2498782352.415693,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
14,1599006487,11.0.0.30,4,PartitionWriter_0,56348,24357,0,7486,10276,0,0,9000000,9002610,9002361,56389,2386430487.168744,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
15,1599006487,11.0.0.30,5,PartitionWriter_0,66263,25889,0,7511,13050,0,0,9000000,9002610,9002360,66311,2327966669.413093,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
16,1599006487,11.0.0.30,6,PartitionWriter_0,79280,19003,0,7494,19026,0,0,9000000,9002610,9002360,79333,2444658832.0577445,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
17,1599006487,11.0.0.30,7,PartitionWriter_0,78125,21123,0,7543,17405,0,0,9000000,9002610,9002358,78173,2450336882.5244627,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
18,1599006487,11.0.0.30,8,PartitionWriter_0,80106,21410,0,7527,19487,0,0,9000000,9002610,9002359,80171,2402528911.909305,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
19,1599006487,11.0.0.30,9,PartitionWriter_0,74041,24917,0,7602,16800,0,0,9000000,9002610,9002359,74095,2696732039.6251645,53.37499999994179,12.284715008,11.0005486,0.176241,6761.0,72.69234973399999,5.89,0.036
