,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599005347,11.0.0.249,0,58017,0.8687499999996362,5.528772608,0.5130416,2.3186563,492.0,0.7210295480000001,0.325,0.024
1,1599005347,11.0.0.251,3,58581,1.5125000000006281,5.595123712,0.5340994,2.3530186,742.0,6.038785216,0.277,0.021
2,1599005347,11.0.0.252,1,57621,1.3062500000006594,5.528444928,0.522159,2.3118971,495.0,0.725795628,0.335,0.024
3,1599005407,11.0.0.249,0,210792,0.8781250000015604,7.0059540479999995,0.6069861,2.7743177,1673.0,2.492536504,0.325,0.024
4,1599005407,11.0.0.250,2,57735,0.775000000000432,5.59542272,0.6005978000000001,2.7330517999999997,481.0,0.650645924,0.344,0.022
5,1599005407,11.0.0.251,3,211803,0.7874999999995538,7.743393792,0.6284079,2.794765,1802.0,7.530114676,0.277,0.021
6,1599005407,11.0.0.252,1,210663,0.8937500000030099,6.737190912,0.6287436,2.8019442999999997,1637.0,2.391183868,0.335,0.024
7,1599005467,11.0.0.249,0,417765,0.9953125000151744,12.845080576,0.8101857,3.7509857,2912.0,4.494026967999999,0.325,0.024
8,1599005467,11.0.0.250,2,210552,0.9781249999997783,6.938058752,0.8045681,3.6999197,1521.0,2.09276556,0.344,0.022
9,1599005467,11.0.0.251,3,419982,0.9218750000013642,13.817532416,0.8147772,3.6703387999999997,2997.0,9.428002748,0.277,0.021
10,1599005467,11.0.0.252,1,418245,1.037499999997621,12.576382976,0.8115099,3.6864335,2803.0,4.224450672000001,0.335,0.024
11,1599005527,11.0.0.249,0,682311,1.1781250000058208,20.227448832,0.9829805,4.5962701,4436.0,6.955582448,0.325,0.024
12,1599005527,11.0.0.250,2,418032,1.1187500000011,12.877848576,0.9923535,4.6073002,2595.0,3.7981228999999996,0.344,0.022
13,1599005527,11.0.0.251,3,685140,1.129687499999335,21.200556032,1.0119698000000001,4.6637328,4425.0,11.762196684,0.277,0.021
14,1599005527,11.0.0.252,1,683523,1.215625000000955,19.992633343999998,0.9983765,4.571770900000001,4108.0,6.431155724000001,0.335,0.024
15,1599005587,11.0.0.249,0,1002882,1.4203124999994685,29.087064064,1.1904682,5.4734837999999995,6068.0,9.690567616,0.325,0.024
16,1599005587,11.0.0.250,2,683898,1.314062499999423,20.227055615999998,1.2053081,5.4961807,3900.0,6.022203772,0.344,0.022
17,1599005587,11.0.0.251,3,1004910,1.3015624999979707,30.160244736,1.2132003,5.520933,5898.0,14.439431356,0.277,0.021
18,1599005587,11.0.0.252,1,1002756,1.3562500000011966,28.717047808,1.2210184,5.5792263,5481.0,8.949384472,0.335,0.024
19,1599005647,11.0.0.249,0,1377753,2.129687500005261,39.623942144,1.4050327,6.382611,7623.0,13.443957703999999,0.747,0.034
20,1599005647,11.0.0.250,2,1004121,2.42031250000025,28.986138624,1.4153554,5.7049874,5337.0,8.580915168,0.344,0.022
21,1599005647,11.0.0.251,3,1380666,2.1249999999992326,39.622856704,1.4525932,6.513155599999999,7317.0,18.145630568,0.617,0.031
22,1599005647,11.0.0.252,1,1376952,2.546874999998181,39.421239295999996,1.4149314,6.418230400000001,6741.0,12.362220716,0.737,0.033
23,1599005707,11.0.0.249,0,1810365,3.278125000001623,40.798347264,1.6710837,12.251617300000001,9651.0,18.431934432,0.747,0.034
24,1599005707,11.0.0.250,2,1379442,2.518750000002129,39.455383552,1.6138813,9.7551165,6603.0,12.029807136,0.756,0.031
25,1599005707,11.0.0.251,3,1813308,2.243750000000105,39.623380992,1.5386561,3.7952539,9255.0,22.993308864,0.617,0.031
26,1599005707,11.0.0.252,1,1809756,3.0843750000013586,40.763940864,1.6673077,11.3501806,8399.0,16.795601308000002,0.737,0.033
