,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599456960,11.0.0.57,UpdateGen,0,3.562499999970896,5.5160832,0.4563425,11.4327158,20.0,0.03598976,0.177,0.011
2,1599457020,11.0.0.57,UpdateGen,869693,3.5015624999869033,13.20968192,0.4508283,11.5403846,293.0,0.634190816,0.177,0.011
4,1599457080,11.0.0.57,UpdateGen,1997676,3.39843750001819,28.444114944,0.4166048,11.5519429,636.0,1.359526672,0.177,0.011
6,1599457140,11.0.0.57,UpdateGen,3125644,4.034375000101136,43.510448128,0.4339057,11.453541099999999,966.0,2.07969644,0.177,0.011
8,1599457200,11.0.0.57,UpdateGen,4252475,5.634374999990527,58.879688703999996,0.49195120000000003,11.3858807,1306.0,2.77612928,0.348,0.023
10,1599457260,11.0.0.57,UpdateGen,5370849,5.829687499972337,60.92742656,0.521098,11.3802481,1685.0,3.494555544,0.348,0.023
12,1599457320,11.0.0.57,UpdateGen,6488226,6.787499999973065,60.927885312,0.5617831,11.483953300000001,2031.0,4.214853472,0.348,0.023
14,1599457380,11.0.0.57,UpdateGen,7610224,3.651562500072046,60.928540672000004,0.4128556,11.4766344,2381.0,4.926617456,0.348,0.023
16,1599457440,11.0.0.57,UpdateGen,8736237,3.4187500000553115,60.962422784,0.43078059999999996,11.507611599999999,2726.0,5.623717248,1.276,0.034
18,1599457500,11.0.0.57,UpdateGen,9866811,3.321875000056025,60.962684927999994,0.413662,11.356262599999999,3060.0,6.270539648,1.276,0.034
20,1599457560,11.0.0.57,UpdateGen,10994521,3.3187499998894197,60.459368448,0.43711259999999996,11.5173924,3387.0,6.938977936,1.276,0.034
22,1599457620,11.0.0.57,UpdateGen,12119834,3.2968750000691074,60.45949952,0.44358040000000004,11.4542274,3712.0,7.68129736,1.276,0.034
24,1599457680,11.0.0.57,UpdateGen,13248833,3.7718749999658456,60.962881536,0.4528915,11.3867482,4061.0,8.33501232,1.824,0.042
26,1599457740,11.0.0.57,UpdateGen,14372617,2.9125000000021686,60.325412864,0.4051892,11.525853300000001,4409.0,9.011201792,1.824,0.042
28,1599457800,11.0.0.57,UpdateGen,15502442,2.859375000061874,60.325412864,0.39767620000000004,11.524624300000001,4758.0,9.714108344,1.824,0.042
30,1599457860,11.0.0.57,UpdateGen,16633731,3.501562500059677,60.325543935999995,0.44228340000000005,11.536843900000001,5089.0,10.400360112,1.824,0.042
32,1599457920,11.0.0.57,UpdateGen,17766668,2.904687499958513,69.217468416,0.4219288,11.6105611,5424.0,11.125617312,1.824,0.042
34,1599457980,11.0.0.57,UpdateGen,18897922,2.782812500063315,79.41808128000001,0.3936073,11.511997,5745.0,11.888959104,2.196,0.057
36,1599458040,11.0.0.57,UpdateGen,20033416,3.3749999999599964,79.41821235200001,0.4211147,11.4810289,6071.0,12.640059696,2.196,0.057
38,1599458100,11.0.0.57,UpdateGen,21161094,3.292187500101136,79.41854003200001,0.4350868,11.5675579,6398.0,13.379892064,2.196,0.057
40,1599458160,11.0.0.57,UpdateGen,22289185,2.7218749999883585,79.41854003200001,0.3859864,11.4992326,6745.0,14.109999456,2.196,0.057
42,1599458220,11.0.0.57,UpdateGen,23418925,2.742187500098254,79.418605568,0.3780717,11.580675099999999,7086.0,14.765320944,2.196,0.057
44,1599458280,11.0.0.57,UpdateGen,24549294,2.9968749999898137,79.284453376,0.3957946,11.6375148,7430.0,15.460822312,2.614,0.069
46,1599458340,11.0.0.57,UpdateGen,25682154,2.9578124999533912,79.28458444799999,0.4072543,11.6183203,7777.0,16.227964392,2.614,0.069
48,1599458400,11.0.0.57,UpdateGen,26819429,2.953125000003652,79.28458444799999,0.4030466,11.544996099999999,8115.0,16.984844312,2.614,0.069
50,1599458460,11.0.0.57,UpdateGen,27950849,4.487499999922889,79.28458444799999,0.473122,11.439668800000002,8445.0,17.675072468,2.614,0.069
52,1599458520,11.0.0.57,UpdateGen,29075369,2.7531249999992724,79.28458444799999,0.3805274,11.494757199999999,8777.0,18.398780628,2.614,0.069
54,1599458580,11.0.0.57,UpdateGen,30200729,2.929687500072774,78.84844236800001,0.38236020000000004,11.5320836,9099.0,19.055901332,2.948,0.082
56,1599458640,11.0.0.57,UpdateGen,31332929,2.8453124999760036,78.84844236800001,0.3877367,11.5923707,9429.0,19.690676972,2.948,0.082
58,1599458700,11.0.0.57,UpdateGen,32465129,2.8796875000261934,78.84844236800001,0.38723420000000003,11.506208,9764.0,20.430616892,2.948,0.082
60,1599458760,11.0.0.57,UpdateGen,33599849,3.012500000040731,78.848507904,0.3941612,11.5502635,10109.0,21.210603532,2.948,0.082
62,1599458820,11.0.0.57,UpdateGen,34734149,3.4140625000691216,78.848507904,0.42137620000000003,11.4130064,10451.0,22.000838092,2.948,0.082
64,1599458880,11.0.0.57,UpdateGen,35858969,2.9671875000713186,79.418933248,0.3820726,11.525013900000001,10798.0,22.749953244,3.272,0.094
66,1599458940,11.0.0.57,UpdateGen,36986001,2.904687500122222,79.41899878400001,0.3929905,11.5241699,11136.0,23.499473508,3.272,0.094
68,1599459000,11.0.0.57,UpdateGen,38117406,2.735937500001455,79.41899878400001,0.3860421,11.4894569,11476.0,24.25116362,3.272,0.094
70,1599459060,11.0.0.57,UpdateGen,39247941,2.943750000031301,79.41899878400001,0.3965382,11.496037699999999,11807.0,24.937982084,3.272,0.094
72,1599459120,11.0.0.57,UpdateGen,40377921,2.876562499968699,79.41899878400001,0.4085918,11.5003053,12138.0,25.633293172,3.272,0.094
74,1599459180,11.0.0.57,UpdateGen,41508141,3.285937499913416,78.915682304,0.4515945,11.4691452,12470.0,26.308688972,3.465,0.107
76,1599459240,11.0.0.57,UpdateGen,42637566,2.7984375000596486,78.91574784,0.4327167,11.4971234,12809.0,27.016811932,3.465,0.107
78,1599459300,11.0.0.57,UpdateGen,43765986,2.826562499940323,78.91574784,0.41095,11.422282800000001,13148.0,27.713232372,3.465,0.107
80,1599459360,11.0.0.57,UpdateGen,44889666,2.845312499994151,78.91574784,0.3852857,11.5000232,13486.0,28.382044908,3.465,0.107
82,1599459420,11.0.0.57,UpdateGen,46017426,2.803125000009473,78.915813376,0.39233009999999996,11.407057400000001,13823.0,29.060910492,3.465,0.107
84,1599459480,11.0.0.57,UpdateGen,47142186,2.915624999986889,78.949629952,0.4051738,11.488429,14161.0,29.772731444,3.675,0.126
86,1599459540,11.0.0.57,UpdateGen,48273306,3.3703124998828287,78.949695488,0.4404198,11.4414327,14505.0,30.523980668,3.675,0.126
88,1599459600,11.0.0.57,UpdateGen,49400346,2.879687500044369,78.949695488,0.3794177,11.3592828,14838.0,31.211623044,3.675,0.126
90,1599459660,11.0.0.57,UpdateGen,50527578,2.765625000010914,78.949761024,0.393772,11.508939199999999,15175.0,31.878322132,3.675,0.126
92,1599459720,11.0.0.57,UpdateGen,51657978,2.923437500030545,78.949761024,0.38570129999999997,11.3928476,15518.0,32.485021912,3.675,0.126
94,1599459780,11.0.0.57,UpdateGen,52783578,2.9328124999847205,79.151087616,0.3928985,11.4368501,15852.0,33.183017888,3.818,0.139
96,1599459840,11.0.0.57,UpdateGen,53913318,2.860937500063315,79.151087616,0.4106224,11.523955,16191.0,33.94747006,3.818,0.139
98,1599459900,11.0.0.57,UpdateGen,55049178,3.3390625000174765,79.151153152,0.4372621,11.458934300000001,16530.0,34.674467524,3.818,0.139
100,1599459960,11.0.0.57,UpdateGen,56182458,2.959375000009473,79.151153152,0.4158985,11.5210208,16869.0,35.313851636,3.818,0.139
102,1599460020,11.0.0.57,UpdateGen,57316158,2.960937500029118,79.151153152,0.4165543,11.4845644,17209.0,35.995646684,3.818,0.139
104,1599460080,11.0.0.57,UpdateGen,58450458,3.00312500006838,79.11759871999999,0.416324,11.5274632,17537.0,36.75111558,3.938,0.152
