,time,metric.instance,metric.Router,Raphtory_Router_Output_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
0,1599581167,11.0.0.64,2,23080,0.6062500000279982,5.528764416,0.169836,0.7195296999999999,834.0,5.943963504,0.168,0.01
1,1599581167,11.0.0.65,1,23260,0.8979022902195481,5.5294648319999995,0.17312961296129611,0.7326407640764077,851.0,5.925715879999999,0.172,0.011
2,1599581167,11.0.0.66,3,22918,0.5890624999847347,5.529583616,0.1648327,0.7001035999999999,836.0,5.952860223999999,0.186,0.01
3,1599581167,11.0.0.67,0,23143,0.6031249999614374,5.529468928,0.1730006,0.7356667,814.0,5.773236712,0.178,0.012
4,1599581227,11.0.0.64,2,91300,0.8078124999701544,6.905217024000001,0.38598459999999996,1.6579026000000001,1728.0,6.7554393479999995,0.168,0.01
5,1599581227,11.0.0.65,1,92590,0.6166241624177076,5.832306688,0.3924573457345734,1.6868290829082906,1773.0,6.730133476000001,0.4,0.022
6,1599581227,11.0.0.66,3,90550,0.6437500000083674,7.040385024,0.3753681,1.6055946,1725.0,6.7271707,0.186,0.01
7,1599581227,11.0.0.67,0,91795,0.6703124999512653,6.771703808,0.3803061,1.6404983999999998,1714.0,6.6109512640000005,0.178,0.012
8,1599581287,11.0.0.64,2,216509,0.9328125000229335,10.7646976,0.5938127,2.5627263,2731.0,8.0290153,0.168,0.01
9,1599581287,11.0.0.65,1,217424,0.8156250000047294,7.644770304,0.5938569,2.5624661,2882.0,8.10983268,0.4,0.022
10,1599581287,11.0.0.66,3,215036,0.8437499999763389,10.933157888,0.5932991999999999,2.556298,2755.0,8.004067752000001,0.186,0.01
11,1599581287,11.0.0.67,0,217211,0.8640625000043798,10.630922239999999,0.5917348,2.5664762000000003,2718.0,7.901589324,0.178,0.012
12,1599581347,11.0.0.64,2,396948,1.0718749999705466,16.100704256,0.7891834,3.4435416,3832.0,9.653559699999999,0.168,0.01
13,1599581347,11.0.0.65,1,399138,0.9843750000163851,13.047754752,0.7915954000000001,3.4777416,4124.0,9.900813392,0.4,0.022
14,1599581347,11.0.0.66,3,396276,1.218750000016371,15.128117247999999,0.8022763,3.4699007,4017.0,9.880229188,0.332,0.024
15,1599581347,11.0.0.67,0,400440,1.0281250000298172,15.832449023999999,0.7943751,3.4685365,3881.0,9.576499724,0.178,0.012
16,1599581407,11.0.0.64,2,633969,1.904687499973079,20.228489216,1.0131321,4.3569362,5154.0,11.90910432,0.338,0.023
17,1599581407,11.0.0.65,1,637953,1.1906250000265857,19.792719872,1.0011406,4.4055363,5507.0,12.149186111999999,0.4,0.022
18,1599581407,11.0.0.66,3,635457,1.8203125000036238,15.128772608,1.0208036999999999,4.4349603,5466.0,12.41371106,0.332,0.024
19,1599581407,11.0.0.67,0,638925,1.5625000000727454,19.960168448,1.0180137,4.4394335,5173.0,11.86959582,0.335,0.025
20,1599581467,11.0.0.64,2,927938,2.4328124999647542,20.228816895999998,1.2383048,5.3089699,6685.0,15.202819728,0.338,0.023
21,1599581467,11.0.0.65,1,930566,1.5328125000177977,27.913023488,1.2131741,5.3014601,6788.0,14.937791332,0.4,0.022
