,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1599315307,11.0.0.168,UpdateGen,37905,0.6124999999610878,5.527117823999999,0.0364338,0.5918183,474.0,0.92509816,0.258,0.019
3,1599315367,11.0.0.168,UpdateGen,138628,0.651562500024724,5.561327616,0.06998410000000001,1.3532567,794.0,1.61574752,0.258,0.019
5,1599315427,11.0.0.168,UpdateGen,315248,0.8484375000079751,8.212455424000002,0.0893821,2.140646,1127.0,2.346848736,0.258,0.019
7,1599315487,11.0.0.168,UpdateGen,567813,1.0109374999774445,12.172599296,0.1100019,2.9114381000000003,1461.0,3.066792576,0.258,0.019
9,1599315547,11.0.0.168,UpdateGen,894986,1.6328125000654836,14.152900608,0.15967989999999999,3.6505181,1795.0,3.778136088,0.404,0.03
11,1599315607,11.0.0.168,UpdateGen,1296540,2.257812499992724,14.15368704,0.2036798,4.4116204,2118.0,4.464115872,0.404,0.03
13,1599315667,11.0.0.168,UpdateGen,1774203,1.6625000000112777,18.549776384,0.1995468,5.2323997,2440.0,5.170663296,0.404,0.03
15,1599315727,11.0.0.168,UpdateGen,2328254,1.8984375000036522,26.200580096,0.23978860000000002,6.020131,2771.0,5.912685504,0.404,0.03
