,time,metric.instance,metric.actor,Raphtory_Spout_Tuples_total,host_load_average,usedMemory,NetworkIn,NetworkOut,mailbox,mailboxTime,cycles,pauses
1,1599553860,11.0.0.203,UpdateGen,4994781,8.404687499969441,61.16276224,0.8287958000000001,18.494813699999998,1902.0,57.216648528,0.442,0.025
3,1599553920,11.0.0.203,UpdateGen,6787903,11.40624999989086,61.16407296,0.8101115999999999,18.706739199999998,2259.0,57.86429392,0.442,0.025
5,1599553980,11.0.0.203,UpdateGen,8597457,7.187500000018204,61.198675968,0.7896029,19.191910800000002,2613.0,58.521048744,1.506,0.038
7,1599554040,11.0.0.203,UpdateGen,10473002,6.948437499959255,61.199069184,0.7841452,19.1558973,2956.0,59.23454504,1.506,0.038
9,1599554100,11.0.0.203,UpdateGen,12343834,6.451562499914871,61.1994624,0.7571249,19.1825523,3287.0,59.922360192,2.066,0.05
11,1599554160,11.0.0.203,UpdateGen,14206299,6.570312500098225,61.1994624,0.8132516,19.1176879,3616.0,60.616773752,2.066,0.05
13,1599554220,11.0.0.203,UpdateGen,16082302,7.2093750000203585,61.1994624,0.8263294,19.164205600000003,3952.0,61.366416984,2.066,0.05
15,1599554280,11.0.0.203,UpdateGen,17960562,6.964062499955631,78.178004992,0.8344224,19.098091800000002,4300.0,62.08856336,2.066,0.05
17,1599554340,11.0.0.203,UpdateGen,19835096,7.034375000093846,104.01511424,0.7773648000000001,19.064200399999997,4647.0,62.81140268,2.066,0.05
19,1599554400,11.0.0.203,UpdateGen,21702974,8.334374999922161,129.818537984,0.8224154,18.9183126,5011.0,63.535724856,2.066,0.05
21,1599554460,11.0.0.203,UpdateGen,23568145,6.578124999959968,132.30163148800003,0.798349,19.1350794,5364.0,64.242440176,2.464,0.064
23,1599554520,11.0.0.203,UpdateGen,25438854,6.574999999902502,132.30169702400002,0.7904971999999999,19.136684300000002,5701.0,64.945778112,2.464,0.064
25,1599554580,11.0.0.203,UpdateGen,27314769,6.479687500068408,132.301828096,0.7679256,19.1034805,6044.0,65.662643952,2.464,0.064
27,1599554640,11.0.0.203,UpdateGen,29196169,6.446875000019659,132.301828096,0.7378128,19.169233600000002,6378.0,66.388247456,2.464,0.064
29,1599554700,11.0.0.203,UpdateGen,31074409,6.56406249996509,132.301893632,0.7603405999999999,18.9912659,6712.0,67.102893544,2.464,0.064
31,1599554760,11.0.0.203,UpdateGen,32946709,7.2140625000611465,132.3355136,0.7972926,19.1850822,7053.0,67.829857368,3.3,0.075
33,1599554820,11.0.0.203,UpdateGen,34829409,6.43437499993523,132.3355136,0.7548056,19.018518800000002,7406.0,68.53478796,3.3,0.075
35,1599554880,11.0.0.203,UpdateGen,36706261,6.553125000027663,132.335579136,0.7878356,19.240153600000003,7749.0,69.251424224,3.3,0.075
37,1599554940,11.0.0.203,UpdateGen,38585661,6.370312499911961,132.335906816,0.750913,18.9730839,8085.0,69.984956912,3.3,0.075
39,1599555000,11.0.0.203,UpdateGen,40460061,6.453124999989086,132.335972352,0.7409686,19.1336187,8412.0,70.690739256,3.3,0.075
41,1599555060,11.0.0.203,UpdateGen,42334726,6.248437500034939,132.40321228800002,0.744171,19.1515788,8753.0,71.38826096,3.924,0.087
43,1599555120,11.0.0.203,UpdateGen,44215526,6.837500000037835,132.40321228800002,0.7759611,19.0281377,9090.0,72.12214184,3.924,0.087
45,1599555180,11.0.0.203,UpdateGen,46091426,6.434374999898822,132.40321228800002,0.7422236,19.0846535,9426.0,72.825392072,3.924,0.087
47,1599555240,11.0.0.203,UpdateGen,47963226,6.417187499973792,132.40321228800002,0.7438329,19.0334319,9760.0,73.563401704,3.924,0.087
49,1599555300,11.0.0.203,UpdateGen,49836198,6.239062500098953,132.40321228800002,0.7335244000000001,19.0299719,10098.0,74.241761232,3.924,0.087
51,1599555360,11.0.0.203,UpdateGen,51710098,6.326562499980369,132.034113536,0.7494979,19.0437369,10435.0,74.92107228,4.376,0.101
53,1599555420,11.0.0.203,UpdateGen,53581998,7.07812500004367,132.034113536,0.7805144,18.9086663,10766.0,75.602058728,4.376,0.101
55,1599555480,11.0.0.203,UpdateGen,55458798,6.579687500034197,132.034113536,0.7786685999999999,19.0986398,11098.0,76.33008876,4.376,0.101
57,1599555540,11.0.0.203,UpdateGen,57338698,6.434374999898878,132.034179072,0.7586336,19.1166293,11435.0,77.025689288,4.376,0.101
59,1599555600,11.0.0.203,UpdateGen,59220998,6.3921874999505235,132.034179072,0.7421639,19.1263832,11772.0,77.782979896,4.376,0.101
61,1599555660,11.0.0.203,UpdateGen,61099850,6.351562499985462,132.101353472,0.754276,19.068808899999997,12117.0,78.516943328,4.762,0.114
63,1599555720,11.0.0.203,UpdateGen,62979050,6.414062500007276,132.101353472,0.7616567,19.0735614,12451.0,79.221188872,4.762,0.114
65,1599555780,11.0.0.203,UpdateGen,64860350,7.081249999864653,132.101419008,0.7965013000000001,19.0086257,12797.0,79.969662728,4.762,0.114
67,1599555840,11.0.0.203,UpdateGen,66737950,7.06718749996071,132.101419008,0.785782,18.805803100000002,13135.0,80.685616168,4.762,0.114
69,1599555900,11.0.0.203,UpdateGen,68607250,6.621875000073487,132.101419008,0.7575404,18.9271538,13478.0,81.387053744,4.762,0.114
71,1599555960,11.0.0.203,UpdateGen,70486828,6.449999999949796,131.96720127999998,0.772271,19.004045,13818.0,82.128121792,5.124,0.132
73,1599556020,11.0.0.203,UpdateGen,72365328,6.340624999957072,131.96720127999998,0.7590967,18.9266099,14151.0,82.869588168,5.124,0.132
75,1599556080,11.0.0.203,UpdateGen,74244428,6.442187499997075,131.96726681599998,0.7725517,19.0255526,14486.0,83.60061256,5.124,0.132
77,1599556140,11.0.0.203,UpdateGen,76121628,6.443749999980355,131.96726681599998,0.7512829,18.976446399999997,14825.0,84.289482088,5.124,0.132
79,1599556200,11.0.0.203,UpdateGen,77998528,6.584375000056738,131.967332352,0.7593674,18.9289857,15168.0,85.01104208,5.124,0.132
81,1599556260,11.0.0.203,UpdateGen,79871580,6.482812500016735,132.135104512,0.7684221,19.0562432,15524.0,85.733575952,5.48,0.147
83,1599556320,11.0.0.203,UpdateGen,81753780,6.559375000033469,132.135104512,0.7825524,19.0429166,15862.0,86.486854392,5.48,0.147
85,1599556380,11.0.0.203,UpdateGen,83636280,6.360937500066925,132.135170048,0.7640309000000001,18.9647692,16203.0,87.228945016,5.48,0.147
87,1599556440,11.0.0.203,UpdateGen,85509680,6.439062500085143,132.135170048,0.7493191,19.0124651,16533.0,87.974702104,5.48,0.147
89,1599556500,11.0.0.203,UpdateGen,87386590,6.951562499925799,132.135170048,0.7809853,19.0962732,16868.0,88.737330248,5.48,0.147
91,1599556560,11.0.0.203,UpdateGen,89266790,7.010937500090236,131.7325824,0.7757434,19.0356956,17214.0,89.498849304,5.699,0.16
93,1599556620,11.0.0.203,UpdateGen,91145590,6.529687500024011,131.7325824,0.7553911,19.1933861,17567.0,90.216233472,5.699,0.16
95,1599556680,11.0.0.203,UpdateGen,93026490,6.595312500030531,131.7325824,0.7770164,19.325456600000003,17915.0,90.964920264,5.699,0.16
97,1599556740,11.0.0.203,UpdateGen,94912090,6.426562499982552,131.7325824,0.7510395,19.206461899999997,18264.0,91.738107672,5.699,0.16
99,1599556800,11.0.0.203,UpdateGen,96794627,6.509375000114218,131.7325824,0.7566088000000001,19.129596199999998,18599.0,92.4892692,5.699,0.16
101,1599556860,11.0.0.203,UpdateGen,98677527,6.359374999901789,132.236029952,0.7451817,19.0298348,18933.0,93.211593128,5.911,0.173
103,1599556920,11.0.0.203,UpdateGen,100552627,7.15937500004658,132.236029952,0.7839829,18.9749655,19264.0,93.925474256,5.911,0.173
105,1599556980,11.0.0.203,UpdateGen,102420227,6.553125000082204,132.23609548800002,0.7732176,19.1573943,19612.0,94.65706048,5.911,0.173
107,1599557040,11.0.0.203,UpdateGen,104300727,6.390624999967258,132.23609548800002,0.7559869,19.2006759,19948.0,95.35515064,5.911,0.173
109,1599557100,11.0.0.203,UpdateGen,106177327,6.271874999929423,132.23635763200002,0.7577866,19.237512199999998,20298.0,96.09790196,5.911,0.173
111,1599557160,11.0.0.203,UpdateGen,108062027,6.473437500026179,132.001542144,0.7818718,19.095842100000002,20649.0,96.861843792,6.139,0.182
113,1599557220,11.0.0.203,UpdateGen,109942427,6.401562499995649,132.001542144,0.7554451999999999,19.194503100000002,20999.0,97.635610416,6.139,0.182
115,1599557280,11.0.0.203,UpdateGen,111828027,6.370312500039304,132.001542144,0.7548676999999999,19.0998082,21334.0,98.386317616,6.139,0.182
117,1599557340,11.0.0.203,UpdateGen,113707080,6.237500000024738,132.001542144,0.7541289,19.093252600000003,21675.0,99.112846672,6.139,0.182
